"SSN","milpa","barley","beans","alfalfaCut","alfalfaUncut","nopales","magueys","fallow","uncultivate","cropWater","plowing","pitCultivate","pitLoot","pitMisc","archaeoExcRest","quarrying","stoneClearing","landLeveling","terracing","ditching","roadOrRail","recentWall","stoneRows","recentBuild","dam","jaguey","erosion","silting","siteAlteration"
4563,3,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4564,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4565,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,3
4566,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4567,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4568,0,0,0,0,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4569,0,0,0,0,0,3,3,3,0,1,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,2,3,0
4570,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4571,3,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4573,0,0,0,0,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
4574,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4575,0,0,0,0,0,3,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4576,0,0,0,0,0,0,0,0,3,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4577,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
4578,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0
4579,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4580,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4581,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
4582,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3
4583,0,0,0,0,0,3,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
4584,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4585,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4587,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4588,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
4589,0,0,0,0,0,3,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4590,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,3
4591,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1
4592,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4593,3,0,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4594,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4595,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4596,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4597,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
4598,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3
4599,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4600,3,0,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0
4601,3,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3
4602,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
4603,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4604,3,0,0,0,0,0,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
4605,3,0,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
4606,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
4607,0,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4609,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0
4610,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
4611,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
4612,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
4613,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1
4614,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,1
4615,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
4616,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4617,0,0,0,0,0,3,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4618,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,0
4619,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,-1
4620,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,3
4621,0,0,0,0,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
4622,3,0,0,0,0,3,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,3
4623,3,0,0,0,0,3,0,3,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3
4624,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2
4625,0,0,0,0,0,3,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2
4626,0,0,0,0,0,3,0,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
4627,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
4628,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
4629,0,0,0,0,0,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
4630,3,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
4631,0,0,0,0,0,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
4632,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4633,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,0,0,0,0,0,3,0,0,0,1,1,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0
4635,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3
4637,0,0,0,3,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
4638,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,4
4639,0,0,0,0,0,3,0,0,0,1,1,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3
4640,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
4641,0,0,0,0,0,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4642,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
4643,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
4644,3,0,0,0,0,0,0,3,3,1,3,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0
4645,3,0,0,0,0,0,0,3,3,1,3,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0
4646,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,2
4647,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4648,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4649,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4650,3,0,3,0,0,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2
4651,0,0,0,0,0,3,0,3,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
4652,0,0,0,0,0,3,3,0,0,1,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
4653,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
4656,3,0,0,0,0,3,0,3,0,1,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3
4657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4658,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3
4659,3,0,0,0,0,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0
4660,0,0,0,0,0,3,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3
4661,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,3
4662,0,0,3,0,0,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,3,0
4663,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0
4664,0,0,0,0,0,3,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,3
4665,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4666,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3
4667,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
4668,3,0,0,0,0,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
4669,3,3,0,3,0,3,0,3,0,1,3,3,0,0,3,0,3,3,0,0,3,0,0,3,0,0,1,3,3
4670,3,3,0,3,0,3,0,3,0,1,3,3,0,0,3,0,3,3,0,0,3,0,0,0,0,0,1,3,3
4671,3,3,0,3,0,3,0,3,0,1,3,3,0,0,3,0,3,3,0,0,3,0,0,3,0,0,1,3,3
4672,3,3,0,3,0,3,0,3,0,1,3,3,0,0,3,0,3,3,0,0,3,0,0,3,0,0,1,3,3
4673,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0
4674,3,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3
4675,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4676,0,0,0,0,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4677,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
4678,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4679,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3
4680,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
4681,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
4682,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4683,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0
4684,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0
4685,3,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
4686,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
4687,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
4688,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4689,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692,3,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4695,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4696,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0
4697,3,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4698,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0
4699,3,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,1,3,0
4700,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
4701,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1
4702,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
4703,0,0,0,0,0,0,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
4704,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
4706,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0
4707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4708,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4710,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,0,0,0,0,0,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4712,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4713,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4714,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4715,3,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
4716,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3
4717,3,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4718,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4719,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4720,3,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
4721,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
4723,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4725,3,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4726,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4727,3,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4728,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,2
4729,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3
4730,3,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
4731,-1,0,0,0,3,3,0,0,0,2,2,-1,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,3
4732,3,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4733,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4734,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
4735,3,0,0,0,0,0,0,3,3,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4736,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4737,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,1,3,3
4738,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,3,-1,3,3,0,0,0,0,0,0,0,3
4741,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3
4742,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3
4743,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3
4744,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0
4745,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0
4746,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4747,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4748,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4749,3,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
4750,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4754,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4760,3,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
4761,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4762,3,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0
4763,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,3,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,3,0,0,-1,0,0,0,0,0,1,0,3
4765,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
4766,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
4767,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4768,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4769,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4770,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3
4772,3,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
4773,3,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
4774,3,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
4775,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3
4776,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
4777,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
4778,3,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4780,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
4781,0,3,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4782,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783,0,0,0,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
