"SSN","midden","burials","height","slope","areaSite","areaStruct","lastBuildPhase","ceramicAbundance","intrusiveSherd"
4485,0,-1,0,1,110,-1,0,3,1
4486,0,0,0,1,181,0,0,1,1
4487,0,0,0,1,110,-1,0,3,1
4488,0,0,4,1,600,306,4,4,1
4489,0,0,7,1,336,930,4,4,1
4490,0,0,0,1,1037,0,0,-1,1
4491,0,0,0,1,270,780,0,4,1
4492,0,0,-1,1,72,500,4,3,1
4493,0,0,0,1,298,0,4,7,1
4494,0,0,0,1,255,0,5,5,1
4495,0,0,9,1,110,912,4,5,1
4496,0,0,10,1,190,660,4,5,1
4497,0,0,0,1,164,1296,4,5,1
4498,0,0,0,1,140,-1,0,3,1
4499,0,0,-1,1,132,546,0,3,1
4500,0,0,0,1,32,-1,0,1,1
4501,0,0,14,1,603,3306,5,7,1
4502,0,0,0,1,311,840,0,3,1
4503,0,0,0,1,928,4425,4,1,1
4504,0,0,0,1,196,-1,0,-1,1
4505,0,8,0,1,272,-1,4,6,1
4506,0,0,34,1,1160,7695,5,5,1
4507,0,0,17,1,1092,5576,5,5,1
4508,0,0,15,1,339,400,5,4,1
4509,0,0,27,1,412,1276,0,-1,-1
4510,0,0,-1,1,972,1344,4,2,1
4511,0,0,12,1,728,-1,0,2,1
4512,0,0,0,1,185,1088,0,1,1
4513,0,0,0,1,676,0,4,1,1
4514,0,0,0,1,252,816,4,1,1
4515,0,0,0,1,252,594,5,4,1
4516,0,0,0,1,426,700,4,2,1
4517,0,-1,0,1,270,-1,0,-1,-1
4518,0,0,0,1,976,-1,0,3,1
4519,0,0,0,1,36,-1,0,1,1
4520,0,0,0,1,1378,-1,0,1,1
4521,0,-1,0,1,346,-1,0,1,1
4522,0,0,-1,1,455,-1,0,1,1
4523,0,0,0,1,185,126,5,2,1
4524,0,0,0,1,118,-1,0,1,1
4525,0,0,7,1,473,0,0,1,1
4526,0,0,0,1,125,1044,5,5,1
4527,0,0,16,1,610,1320,5,5,1
4528,0,0,18,1,308,546,4,6,1
4529,0,0,3,1,132,1053,5,6,1
4530,0,0,10,1,278,323,5,5,1
4531,0,0,2,1,228,483,5,4,1
4532,0,0,17,1,533,870,5,0,1
4533,0,0,4,1,155,288,0,4,1
4534,0,0,13,1,353,1140,4,-1,1
4535,0,0,0,1,216,-1,0,1,1
4536,0,0,0,1,41,-1,0,1,1
4537,0,0,0,1,147,-1,4,1,1
4538,0,0,-1,1,422,0,4,1,1
4539,0,0,0,1,181,0,0,-1,1
4540,0,0,10,1,244,0,4,2,1
4541,0,0,-1,1,138,1026,4,4,1
4542,0,0,0,1,132,1380,5,1,1
4543,0,0,0,1,107,0,0,1,1
4544,0,0,-1,1,57,0,0,1,1
4545,0,0,9,1,475,2332,5,3,1
4546,0,0,33,1,900,4940,4,4,1
4547,0,0,27,1,432,2756,5,3,1
4548,0,0,-1,1,173,-1,0,3,1
4549,0,0,12,1,730,4752,4,5,1
4550,0,0,-1,1,100,0,4,1,1
4551,0,0,3,1,82,0,0,1,1
4552,0,0,3,1,304,-1,3,3,1
4553,0,0,0,1,165,-1,0,1,1
4554,0,0,5,1,228,-1,0,1,1
4555,0,0,-1,1,330,-1,0,1,1
4556,0,0,0,1,992,-1,0,1,1
4557,0,0,-1,1,324,2475,0,3,1
4558,0,0,14,1,324,2652,5,7,1
4559,0,0,0,1,454,0,5,3,1
4560,0,0,0,1,216,0,0,5,1
4561,0,0,0,1,76,0,0,1,1
4562,0,0,0,1,528,0,3,5,1
4563,0,0,0,1,265,0,3,5,1
4564,0,0,0,1,1376,0,4,2,1
4565,0,0,-1,1,288,0,4,1,1
4566,0,0,-1,1,68,0,0,1,1
4567,0,0,0,1,1196,0,4,1,1
4568,0,0,0,1,306,1800,4,5,1
4569,0,0,28,1,928,4416,5,5,1
4570,0,0,30,1,240,484,0,5,1
4571,0,0,0,1,233,320,0,3,1
4572,0,0,0,1,60,0,0,1,-1
4573,0,0,0,1,231,528,0,6,1
4574,0,0,6,1,423,256,0,2,1
4575,0,0,0,1,176,1600,4,5,1
4576,0,0,0,1,354,256,4,6,1
4577,0,0,0,1,513,484,4,3,1
4578,0,0,0,1,595,0,0,5,1
4579,0,0,0,1,360,0,3,3,1
4580,0,0,0,1,845,0,3,1,1
4581,0,0,3,1,750,0,3,5,1
4582,0,0,0,1,126,0,0,3,1
4583,0,0,0,1,80,168,0,6,1
4584,0,0,0,1,190,1892,0,2,1
4585,0,0,0,1,575,3952,4,6,1
4586,0,0,0,1,101,2261,0,2,1
4587,0,0,0,1,516,0,3,5,3
4588,0,0,-1,-1,768,0,4,5,2
4589,0,0,0,1,45,-1,0,7,-1
4590,0,0,0,1,594,400,4,4,1
4591,0,0,0,-1,101,700,0,3,1
4592,0,0,26,1,600,946,4,5,1
4593,0,0,0,1,3443,0,3,1,1
4594,0,0,0,1,422,0,0,1,1
4595,0,0,0,1,319,0,0,1,0
4596,0,0,0,1,306,0,0,-1,1
4597,0,0,0,1,62,0,0,1,1
4598,0,0,0,1,333,0,0,1,1
4599,0,0,0,1,152,-1,0,1,1
4600,0,0,5,2,290,700,0,5,1
4601,0,0,-1,2,499,2720,4,5,1
4602,0,0,2,2,460,-1,0,6,1
4603,0,0,31,2,172,1680,4,3,1
4604,0,0,-1,2,245,1836,4,3,1
4605,0,0,-1,2,347,3068,4,4,1
4606,0,0,5,2,378,2936,4,6,1
4607,0,0,-1,2,230,2100,4,3,1
4608,0,0,-1,2,95,-1,0,2,1
4609,0,0,-1,2,189,1760,4,3,1
4610,0,0,-1,2,256,-1,5,5,1
4611,0,0,-1,2,630,-1,4,5,1
4612,0,0,-1,2,296,684,4,-1,1
4613,0,0,-1,2,130,238,0,4,1
4614,0,0,-1,2,392,0,0,-1,1
4615,0,0,-1,2,1508,0,0,7,1
4616,0,0,0,1,640,-1,3,5,1
4617,0,0,0,1,114,-1,0,4,1
4618,0,0,0,1,90,-1,4,2,1
4619,0,0,0,1,211,-1,0,5,1
4620,0,0,10,1,1008,6586,4,7,1
4621,0,0,5,1,-1,1554,0,3,1
4622,0,0,0,1,260,-1,0,1,1
4623,0,0,0,1,96,0,0,4,1
4624,0,0,0,1,395,1488,4,-1,1
4625,0,0,10,1,763,4440,4,7,1
4626,0,0,0,1,164,646,4,7,1
4627,0,0,0,1,54,-1,0,1,1
4628,0,0,5,1,177,650,4,5,1
4629,0,0,0,1,76,360,0,3,1
4630,0,0,5,1,750,7154,4,6,1
4631,0,0,0,1,152,-1,0,1,1
4632,0,0,4,1,461,2156,4,4,1
4633,0,0,3,1,78,-1,5,5,1
4634,0,0,0,1,252,-1,0,1,1
4635,0,0,0,1,197,0,4,4,1
4636,0,0,12,1,787,7752,4,7,1
4637,0,0,0,1,460,-1,0,1,1
4638,0,0,0,1,291,0,0,5,1
4639,0,0,2,1,310,2064,4,5,1
4640,0,0,20,1,640,5680,5,4,1
4641,0,0,0,1,200,-1,4,5,1
4642,0,0,6,1,492,2666,5,5,1
4643,0,0,0,1,370,2500,4,7,1
4644,0,0,0,1,1101,5475,5,7,1
4645,0,0,0,1,264,2142,5,7,1
4646,0,0,0,1,158,1406,5,5,1
4647,0,0,5,1,185,1170,4,5,1
4648,0,0,0,1,389,2548,4,9,1
4649,0,0,0,1,385,2500,4,7,1
4650,0,0,7,1,915,6808,4,5,1
4651,0,0,0,1,303,1647,4,5,1
4652,0,0,0,1,118,-1,0,5,1
4653,0,0,0,1,312,-1,4,3,1
4654,0,0,0,1,212,0,0,5,1
4655,0,0,4,1,394,0,5,3,1
4656,0,0,5,1,810,5772,5,5,1
4657,0,-1,-1,-1,88,-1,0,3,-1
4658,0,0,0,1,265,1444,4,5,1
4659,0,0,0,1,57,484,0,-1,1
4660,0,0,10,1,274,2652,4,5,1
4661,0,0,0,1,596,-1,0,1,1
4662,0,0,0,1,285,-1,0,1,1
4663,0,0,0,1,211,-1,0,1,1
4664,0,0,0,1,161,-1,0,1,1
4665,0,-1,0,1,292,-1,0,1,1
4666,0,0,0,1,258,-1,0,1,1
4667,0,0,0,1,322,-1,0,1,1
4668,0,0,0,0,257,-1,0,1,1
4669,0,0,0,0,247,1656,4,8,1
4670,0,0,0,0,213,650,0,8,1
4671,0,0,0,0,300,648,0,8,1
4672,0,2,0,0,252,4434,5,8,1
4673,0,0,0,0,113,1700,0,4,1
4674,0,-1,13,1,567,4212,0,-1,-1
4675,0,0,10,0,444,3920,0,3,1
4676,0,0,10,0,175,1260,0,3,1
4677,0,0,10,0,700,4200,5,4,1
4678,0,0,5,0,390,2016,0,3,1
4679,0,0,5,0,490,0,5,1,1
4680,0,0,0,0,73,0,0,3,1
4681,0,0,5,0,71,702,0,1,1
4682,0,0,15,0,180,3968,0,5,1
4683,0,0,0,0,106,-1,4,6,1
4684,0,0,0,0,114,282,0,4,1
4685,0,0,15,1,638,6868,5,5,1
4686,0,0,0,0,57,-1,0,3,1
4687,0,0,0,0,621,-1,0,1,1
4688,0,0,0,0,205,-1,0,1,1
4689,0,0,0,0,67,-1,0,1,1
4690,0,0,0,0,140,-1,0,1,1
4691,0,0,0,0,71,-1,0,1,1
4692,0,0,3,0,201,-1,0,3,1
4693,0,0,0,1,348,1056,4,5,1
4694,0,0,0,1,453,1155,4,4,1
4695,0,0,0,1,612,2508,4,4,1
4696,0,0,0,1,484,0,0,1,1
4697,0,0,13,1,1203,5496,4,6,1
4698,0,0,0,1,240,0,0,3,-1
4699,0,0,0,1,348,0,5,6,1
4700,0,0,0,1,324,900,4,7,1
4701,0,0,8,-1,578,1824,5,7,1
4702,0,0,0,1,378,756,4,5,1
4703,0,0,4,1,334,1930,4,5,1
4704,0,0,0,2,276,0,4,5,1
4705,0,0,0,2,475,0,3,3,1
4706,0,0,0,2,849,1764,4,6,1
4707,0,0,10,2,560,1260,4,5,1
4708,0,0,0,2,355,1260,4,0,1
4709,0,0,0,2,220,0,4,0,1
4710,0,0,0,2,265,0,0,1,1
4711,0,0,0,2,595,0,0,3,1
4712,0,0,0,2,472,0,0,1,1
4713,0,0,0,2,605,0,4,4,1
4714,0,0,0,1,448,0,4,2,1
4715,0,0,-1,1,1067,2500,4,3,1
4716,0,0,-1,1,1050,0,3,4,1
4717,0,0,-1,1,2520,2162,3,3,1
4718,0,0,-1,1,183,0,0,3,1
4719,0,0,2,1,300,1692,4,3,1
4720,0,0,13,1,662,4800,5,5,1
4721,0,0,3,1,270,896,4,4,1
4722,0,0,0,1,733,4356,5,7,1
4723,0,0,0,1,269,1395,5,7,1
4724,0,0,6,1,405,2466,4,7,1
4725,0,0,0,1,605,1296,4,7,1
4726,0,0,0,1,490,1288,4,5,1
4727,0,0,0,1,270,0,4,5,1
4728,0,0,6,1,350,0,0,4,1
4729,0,0,17,1,288,2304,0,5,1
4730,0,0,0,1,315,1674,0,5,1
4731,0,-1,0,1,493,1260,0,-1,-1
4732,0,0,0,1,861,0,4,1,1
4733,0,0,0,1,1610,-1,0,1,1
4734,0,0,0,1,1880,0,4,1,1
4735,0,0,0,1,378,0,4,3,1
4736,0,0,0,1,700,-1,0,1,1
4737,0,0,4,1,1250,-1,0,1,1
4738,0,0,0,1,205,-1,0,1,2
4739,0,0,0,1,572,0,0,3,1
4740,0,0,-1,1,3096,0,5,3,1
4741,0,0,-1,0,1235,-1,0,3,1
4742,0,0,0,1,2160,1444,5,3,1
4743,0,0,-1,1,1473,-1,0,3,-1
4744,0,0,-1,1,1570,1936,4,3,1
4745,0,0,0,1,733,0,4,4,1
4746,0,0,0,1,480,0,4,3,1
4747,0,0,0,1,616,-1,0,1,1
4748,0,0,0,1,304,0,0,1,1
4749,0,0,8,1,614,2050,5,7,1
4750,0,0,0,1,280,0,0,0,1
4751,0,0,0,1,425,0,0,5,1
4752,0,0,0,1,157,0,0,3,1
4753,0,0,0,1,154,0,4,5,1
4754,0,0,0,1,1000,-1,0,3,1
4755,0,0,0,1,700,-1,0,3,1
4756,-1,-1,-1,-1,-1,-1,-1,-1,-1
4757,-1,-1,-1,-1,-1,-1,-1,-1,-1
4758,-1,-1,-1,-1,-1,-1,-1,-1,-1
4759,-1,-1,-1,-1,-1,-1,-1,-1,-1
4760,0,0,9,1,330,1922,5,6,1
4761,0,0,-1,1,135,7742,4,-1,1
4762,0,0,10,1,1759,7742,4,7,1
4763,0,0,0,1,1350,0,3,5,1
4764,0,0,0,1,806,4096,4,4,1
4765,0,0,0,1,888,2709,4,7,1
4766,0,0,0,1,859,1728,3,5,1
4767,0,0,0,1,593,3782,4,7,1
4768,0,0,0,1,376,2304,0,3,1
4769,0,0,0,1,193,1224,4,5,1
4770,0,0,0,1,322,1156,4,3,1
4771,0,0,0,1,919,4356,4,3,1
4772,0,0,0,1,316,1024,0,3,1
4773,0,0,8,1,547,2700,0,4,1
4774,0,0,5,1,460,2378,0,4,1
4775,0,0,6,1,702,3696,0,3,1
4776,0,0,0,1,814,1728,0,1,1
4777,0,0,0,1,201,-1,0,2,2
4778,0,0,0,1,1074,-1,0,0,2
4779,0,0,24,1,188,960,4,6,1
4780,0,0,-1,1,197,1480,4,5,1
4781,0,0,7,1,296,1620,4,5,1
4782,0,0,0,1,390,1600,0,4,1
4783,0,0,0,1,302,0,0,7,1
4784,0,0,0,1,380,1368,3,5,1
4785,0,0,0,1,157,1638,4,4,1
4786,0,0,0,1,-1,-1,0,3,1
4787,0,0,0,1,333,0,3,3,1
4788,0,0,0,1,538,0,0,3,1
4789,0,0,0,1,350,0,5,4,1
4790,0,0,0,1,216,0,4,5,1
4791,0,0,0,1,558,0,0,3,1
4792,0,0,-1,1,1355,2550,0,3,1
4793,0,0,0,1,743,-1,0,3,2
4794,0,0,0,1,450,-1,0,1,1
4795,0,0,0,1,496,1404,4,4,1
4796,0,0,0,1,230,0,4,3,1
4797,0,0,0,1,175,0,5,3,1
4798,0,0,4,1,651,1849,4,7,1
4799,0,0,4,1,749,0,0,1,1
4800,0,0,0,1,666,0,0,3,1
4801,0,0,0,1,276,0,4,5,1
4802,0,0,5,1,335,1089,4,6,1
4803,0,0,0,1,258,0,4,3,1
4804,0,0,5,1,456,1369,4,6,1
4805,0,0,3,1,448,1521,4,7,1
4806,0,0,18,1,494,1927,4,7,1
4807,0,0,0,1,1079,0,4,3,1
4808,0,0,0,1,269,0,0,2,1
4809,0,0,0,1,1200,0,4,7,1
4810,0,0,0,1,507,0,4,5,1
4811,0,0,-1,1,3800,0,3,3,1
4812,0,0,0,1,-1,0,0,2,0
4813,0,0,0,1,68,-1,0,3,0
4814,0,0,25,1,1104,4268,5,8,1
4815,0,0,0,1,167,0,0,4,1
4816,0,0,7,1,343,672,4,5,1
4817,0,0,7,1,506,3744,4,7,1
4818,0,0,7,1,506,-1,4,8,1
4819,0,0,0,1,191,1444,4,5,1
4820,0,0,-1,1,830,0,4,5,1
4821,0,0,9,1,640,2240,4,7,1
4822,0,0,10,1,627,2376,4,6,1
4823,0,0,18,1,800,5460,3,5,1
4824,0,0,10,1,704,4680,4,5,1
4825,0,0,0,1,394,0,0,3,1
4826,0,0,5,1,367,1224,0,3,1
4827,0,0,0,1,500,-1,0,3,1
4828,0,0,4,1,422,1444,4,4,1
4829,0,0,0,1,630,0,0,3,1
4830,0,0,0,1,360,0,0,1,1
4831,0,0,0,1,577,-1,4,2,1
4832,0,0,0,1,551,-1,0,3,1
4833,0,0,0,1,299,-1,4,3,1
4834,0,0,0,1,480,-1,4,1,1
4835,0,0,10,1,269,0,0,3,1
4836,0,0,0,1,333,0,0,3,1
4837,0,0,6,1,358,1225,0,5,1
4838,0,0,0,1,206,841,0,4,1
4839,0,0,11,1,235,1156,0,6,1
4840,0,0,0,1,422,-1,0,1,2
4841,0,0,0,1,220,0,3,4,1
4842,0,0,6,1,389,1089,0,5,1
4843,0,0,3,1,230,575,0,4,1
4844,0,0,0,1,474,1980,4,4,1
4845,0,0,0,1,64,0,0,2,1
4846,0,0,0,1,459,792,4,5,1
4847,0,0,6,1,191,0,0,4,1
4848,0,0,0,1,374,0,3,5,1
4849,0,0,0,1,267,-1,0,5,1
4850,0,0,0,1,270,-1,0,0,1
4851,0,0,0,1,230,-1,0,1,1
4852,0,0,0,1,260,-1,0,1,2
4853,0,0,0,1,515,0,0,1,1
4854,0,0,17,1,820,1156,4,5,1
4855,0,0,1,1,95,-1,0,3,1
4856,0,0,0,1,1454,0,4,4,1
4857,0,0,4,1,827,1600,4,9,1
4858,0,0,0,1,172,0,0,4,1
4859,0,0,0,1,420,1089,5,7,1
4860,0,0,6,1,387,1554,4,6,1
4861,0,0,0,1,910,0,5,6,1
4862,0,0,0,1,1003,0,4,-1,1
4863,0,0,0,1,335,0,4,1,1
4864,0,0,0,1,748,2805,4,5,1
4865,0,0,0,1,197,-1,0,3,1
4866,0,0,0,0,406,0,0,3,1
4867,0,0,0,1,808,0,0,3,1
4868,0,0,9,1,475,1750,4,4,1
4869,0,0,5,1,307,0,0,5,1
4870,0,0,0,1,1088,0,4,3,1
4871,0,0,3,1,312,529,4,6,1
4872,0,0,0,1,218,0,0,6,1
4873,0,0,0,1,408,0,4,4,1
4874,0,0,0,1,115,0,0,5,1
4875,0,0,0,1,248,-1,0,5,1
4876,0,0,2,1,285,-1,0,1,1
4877,0,0,0,1,636,-1,0,3,1
4878,0,0,0,1,48,-1,0,1,1
4879,0,0,0,1,645,-1,0,-1,1
4880,0,0,0,1,541,0,0,1,1
4881,0,0,-1,1,80,0,0,5,1
4882,0,0,-1,1,720,0,0,5,1
4883,0,0,0,1,616,1444,5,4,1
4884,0,0,9,1,578,2600,5,4,1
4885,0,0,10,1,160,836,4,9,1
4886,0,0,11,1,768,2304,0,4,1
4887,0,0,10,1,540,1740,0,3,1
4888,0,0,-1,1,100,0,4,6,1
4889,0,0,9,1,446,1020,5,5,1
4890,0,0,12,1,108,4343,0,3,1
4891,0,0,4,1,329,1296,0,3,1
4892,0,0,4,1,216,1020,0,3,2
4893,0,0,0,1,181,-1,0,1,2
4894,0,0,9,1,378,1368,5,3,1
4895,0,0,3,1,232,1160,5,-1,1
4896,0,0,0,1,277,0,0,3,1
4897,0,0,6,1,296,650,0,3,1
4898,0,0,6,1,310,396,0,3,1
4899,0,0,0,1,221,408,4,2,1
4900,0,0,12,1,230,1024,4,5,1
4901,0,0,0,1,262,900,0,2,1
4902,0,0,0,1,515,-1,0,1,2
4903,0,0,27,1,265,1999,0,2,1
4904,0,0,0,1,346,1219,5,4,1
4905,0,0,0,1,427,1820,4,3,1
4906,0,0,0,1,172,-1,0,1,1
4907,0,0,27,1,143,735,0,4,1
4908,0,0,12,1,250,650,0,3,1
4909,0,0,4,1,700,0,4,3,1
4910,0,0,10,1,352,1260,0,6,1
4911,0,0,7,1,217,306,0,3,1
4912,0,0,18,1,120,342,0,1,1
4913,0,0,16,1,131,441,0,4,1
4914,0,0,0,1,91,0,0,2,1
4915,0,0,0,1,109,0,0,2,1
4916,0,0,17,1,130,289,0,2,1
4917,0,0,0,1,156,0,0,7,1
4918,0,0,3,1,112,240,4,6,1
4919,0,0,0,1,130,120,0,5,1
4920,0,0,6,1,325,1088,4,6,1
4921,0,0,16,1,385,1598,4,7,1
4922,0,0,0,1,96,240,4,5,1
4923,0,0,10,1,270,1024,0,4,1
4924,0,0,6,1,100,0,0,4,1
4925,0,0,9,1,366,961,4,5,1
4926,0,0,0,1,220,0,0,6,1
4927,0,0,7,1,172,0,4,6,1
4928,0,0,2,1,145,0,4,6,1
4929,0,0,4,1,139,0,0,5,1
4930,0,0,0,1,205,0,4,5,2
4931,0,0,9,1,410,0,4,3,1
4932,0,0,3,1,244,420,4,4,1
4933,0,0,6,1,160,0,0,5,1
4934,0,0,0,1,225,-1,0,5,1
4935,0,0,4,1,112,0,0,5,1
4936,0,0,0,1,209,-1,0,4,1
4937,0,0,0,1,184,0,4,5,1
4938,0,0,9,1,204,440,4,7,1
4939,0,0,7,1,163,380,0,5,1
4940,0,0,0,1,450,-1,0,1,1
4941,0,0,4,1,141,0,0,1,1
4942,0,0,0,1,99,0,0,4,1
4943,0,0,0,1,244,0,4,5,1
4944,0,0,0,1,375,-1,0,4,1
4945,0,0,4,1,164,-1,0,1,1
4946,0,0,0,1,536,-1,0,1,2
4947,0,0,32,1,90,-1,0,1,1
4948,0,0,32,1,87,360,0,1,1
4949,0,0,32,1,9,-1,0,1,1
4950,0,0,22,1,53,-1,0,1,1
4951,0,0,11,1,44,-1,0,1,1
4952,0,0,6,1,353,702,4,5,1
4953,0,0,7,1,435,870,0,3,1
4954,0,0,0,1,428,0,0,6,1
4955,0,0,3,1,280,0,4,7,1
4956,0,0,0,1,515,0,0,1,1
4957,0,0,6,1,818,1209,4,4,1
4958,0,0,3,1,435,-1,0,5,1
4959,0,0,0,1,180,-1,0,2,1
4960,0,0,0,1,294,0,0,7,1
4961,0,0,1,1,519,-1,0,1,2
4962,0,0,0,1,96,-1,4,3,1
4963,0,0,2,1,236,265,4,-1,1
4964,0,0,0,1,333,0,0,4,1
4965,0,0,0,1,248,100,0,1,1
4966,0,0,1,1,197,0,0,5,1
4967,0,0,7,1,228,506,4,6,1
4968,0,0,3,1,129,81,4,5,1
4969,0,0,0,1,133,380,4,5,1
4970,0,0,16,1,435,0,4,5,1
4971,0,0,0,1,254,441,3,7,1
4972,0,0,13,1,160,0,0,5,1
4973,0,0,0,1,-1,0,0,6,1
4974,0,0,0,1,158,0,0,4,1
4975,0,0,0,1,343,0,4,5,1
4976,0,0,2,1,220,100,0,2,1
4977,0,0,0,1,132,81,0,1,1
4978,0,0,0,1,640,0,0,1,1
4979,0,0,0,1,396,1764,4,3,1
4980,0,0,10,1,357,81,5,4,1
4981,0,0,10,1,432,1320,0,4,1
4982,0,0,6,1,170,578,4,6,1
4983,0,0,0,1,61,-1,0,1,1
4984,0,0,0,1,345,0,4,1,1
4985,0,0,6,1,144,80,0,6,1
4986,0,0,8,1,193,0,0,5,1
4987,0,0,7,1,132,0,0,5,1
4988,0,0,7,1,76,90,0,3,1
4989,0,0,4,1,101,0,0,3,1
4990,0,0,0,1,185,81,0,1,1
4991,0,0,6,1,210,0,6,3,1
4992,0,0,6,1,279,0,6,3,1
4993,0,0,4,1,164,3768,0,6,1
4994,0,0,4,1,150,2826,0,6,1
4995,0,0,3,1,200,0,6,6,1
4996,0,0,8,1,222,0,3,3,1
4997,0,0,0,1,718,0,3,2,1
4998,0,0,0,1,144,0,4,6,1
4999,0,0,0,1,974,0,0,2,1
5000,0,0,0,1,150,-1,0,6,1
5001,0,0,0,1,239,0,4,6,1
5002,0,0,0,1,304,-1,0,5,1
5003,0,0,1,1,25,-1,0,1,1
5004,0,0,6,1,136,-1,0,3,1
5005,0,0,0,1,306,100,0,3,1
5006,0,0,0,1,179,81,0,4,1
5007,0,0,0,1,240,100,0,3,1
5008,0,0,6,1,243,-1,0,5,1
5009,0,0,0,1,640,81,0,4,1
5010,0,0,0,1,90,-1,0,3,1
5011,0,0,5,1,302,-1,0,1,1
5012,0,0,0,1,216,-1,0,3,1
5013,0,0,0,1,333,-1,0,3,1
5014,0,0,0,1,122,0,0,4,2
5015,0,0,-1,1,140,0,0,3,1
5016,0,0,-1,1,85,0,0,3,1
5017,0,0,-1,1,150,0,0,3,1
5018,0,0,0,1,1088,0,4,5,1
5019,0,0,-1,1,251,0,0,5,1
5020,0,0,0,1,110,-1,0,1,1
5021,0,0,3,1,325,-1,0,2,1
5022,0,0,4,1,313,0,0,4,1
5023,0,0,3,1,141,0,0,2,1
5024,0,0,0,1,263,0,0,4,1
5025,0,0,8,1,249,0,0,4,1
5026,0,0,1,1,248,0,0,4,1
5027,0,0,8,1,278,440,0,6,1
5028,0,0,5,1,200,0,0,4,1
5029,0,0,0,1,258,-1,0,3,1
5030,0,0,0,1,119,0,0,3,1
5031,0,0,0,1,192,0,0,5,1
5032,0,0,0,1,506,0,0,1,1
5033,0,0,0,1,173,-1,0,5,1
5034,0,0,0,1,290,-1,0,0,1
5035,0,0,0,1,88,-1,0,2,1
5036,0,0,0,1,421,-1,0,1,1
5037,0,0,0,1,623,-1,0,1,1
5038,0,0,8,1,361,-1,0,3,1
5039,0,0,1,1,530,-1,0,5,1
5040,0,0,10,1,200,-1,0,4,1
5041,0,0,0,1,960,-1,0,1,1
5042,0,0,0,1,536,-1,0,3,1
5043,0,0,0,1,1183,-1,0,1,1
5044,0,0,0,1,252,-1,0,5,1
5045,0,-1,4,1,220,0,0,3,1
5046,0,-1,0,1,182,-1,0,3,1
5047,0,-1,4,1,202,-1,0,4,1
5048,0,-1,6,1,292,-1,0,6,1
5049,0,0,3,1,510,-1,0,4,1
5050,0,0,0,1,173,-1,0,1,1
