"SSN","figTot","figHead","figPPat","figPatl","figTzac","figMicc","figTlam","figXola","figMete","figTolt","figAzte","figPupp","spindleWhorl","sealStamp","earSpool","whistle","flute","ceramicDisk","candTot","candCoat","candAtoy","candEXol","candLXol","candMete","candComm"
4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,1,1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,2
4443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,-1,3
4449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
4450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,3,-1,-1,-1,-1,0,0
4452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
4456,12,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,0,0,0,0,0,0,1,0,0,0,0,-1,1
4457,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,4,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
4459,3,2,-1,-1,-1,1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4460,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,9,-1,-1,-1,-1,-1,6
4461,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,1,0,0,0,0,-1,1
4462,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,1
4463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,-1,1
4464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4465,8,1,-1,-1,-1,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,6,2,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,0,0,0,0,0,2,0,0,0,0,-1,2
4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,-1,1
4472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,4
4474,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,3,2,-1,-1,-1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4476,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,5,0,0,0,0,-1,5
4477,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,3,-1,-1,-1,-1,0,0
4478,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,-1,-1,-1,-1,-1
4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,1,1,-1,-1,-1,-1,0,0
4483,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4486,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4488,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,0,0,0,0,0,0
4489,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
4490,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,1,-1,-1,-1,-1,-1,0
4493,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,0,0,0,0,0,0
4494,5,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,-1,-1,-1,-1,0,0
4497,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,8,3,-1,-1,-1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
4502,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,16,2,-1,-1,-1,-1,1,-1,1,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,15,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,7,-1,-1,-1,-1,-1,2
4506,19,5,-1,-1,-1,1,-1,3,-1,-1,1,0,2,0,0,0,0,6,11,-1,-1,-1,-1,-1,4
4507,12,-1,-1,-1,-1,2,-1,1,1,-1,1,0,0,0,0,0,0,1,7,-1,-1,-1,-1,-1,3
4508,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,9,0,0,0,0,-1,9
4509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4510,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1
4511,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,-1,1
4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4513,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4514,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
4516,4,3,-1,-1,-1,1,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4518,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,2,0,0,0,0,-1,2
4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4522,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2,0,0,0,0,-1,-1
4524,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4526,2,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4527,10,4,-1,-1,-1,2,-1,-1,-1,-1,1,2,0,0,0,0,0,1,4,0,0,0,-1,-1,4
4528,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,6,-1,-1,-1,-1,-1,3
4529,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,5,-1,-1,-1,-1,-1,2
4530,11,1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,6,-1,-1,-1,-1,-1,4
4531,12,3,-1,-1,-1,1,-1,1,-1,-1,1,2,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,3
4532,2,1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,1
4533,3,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,1
4534,3,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,5,-1,-1,-1,-1,-1,4
4535,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4537,3,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4538,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4540,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,10,3,-1,-1,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4542,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1
4543,2,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,2,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,1
4545,10,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,2
4546,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,2
4547,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,8,-1,-1,-1,-1,-1,4
4548,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,10,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,3,-1,-1,-1,-1,-1,2
4550,9,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
4551,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,-1,1
4552,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4554,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,15,2,-1,-1,-1,-1,1,1,-1,-1,-1,0,2,1,0,0,0,0,7,-1,-1,-1,-1,-1,4
4559,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
4560,2,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4561,2,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4565,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4567,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4568,15,1,-1,-1,-1,-1,-1,1,-1,-1,-1,2,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,7
4569,9,3,-1,-1,-1,3,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,3
4570,4,3,-1,-1,-1,2,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
4573,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4574,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4575,8,2,-1,-1,-1,1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,3,0,0,0,0,-1,3
4576,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0
4577,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,6,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
4579,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4581,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
4584,4,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,2,0,0,0,0,0,1,0,0,0,0,-1,1
4585,27,3,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,0,0,0,0,3,8,-1,-1,-1,-1,-1,7
4586,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,-1,-1,-1,-1,0,0
4587,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,1,4,-1,-1,-1,-1,-1,1
4588,9,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,0,0,0,0,0,0,3,0,0,0,0,0,3
4589,4,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4590,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,6,2,-1,-1,1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4592,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
4593,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4595,7,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,3,-1,-1,-1,-1,-1,2
4596,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,3,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,4,0,-1,-1,-1,-1,-1,-1,-1,0,0,4,1,0,0,0,0,1,2,0,0,0,0,-1,2
4602,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,-1,1
4603,8,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4604,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,6,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,12,-1,-1,-1,1,-1,-1,1,-1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,-1,1
4607,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
4608,5,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,3,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,-1,4
4610,8,1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
4611,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,19,-1,-1,-1,-1,2,-1,-1,-1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4613,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4614,4,-1,-1,-1,-1,-1,-1,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
4615,4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,1
4617,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,5,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,1
4619,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0
4620,10,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
4621,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4622,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4623,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,5,-1,-1,-1,-1,-1,1
4625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,15,-1,-1,-1,-1,-1,7
4626,8,1,0,0,0,1,2,3,0,0,0,1,1,0,0,0,0,0,3,-1,-1,-1,-1,-1,2
4627,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
4628,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,-1,1,0,0
4629,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,19,2,-1,-1,3,3,5,2,1,0,4,4,2,0,0,0,0,0,5,-1,-1,-1,-1,-1,1
4631,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,8,0,0,0,0,1,3,3,0,0,0,4,0,1,0,0,0,0,2,-1,-1,-1,-1,-1,1
4633,6,2,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,1,2,0,0,0,1,0,1
4634,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,6,3,0,0,1,0,2,1,0,0,0,3,-1,1,0,0,0,1,2,-1,-1,-1,-1,-1,1
4636,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,2,4,-1,-1,-1,-1,-1,2
4637,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,0
4638,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,10,1,-1,-1,-1,-1,-1,1,-1,-1,-1,2,0,0,0,0,0,3,4,0,0,0,0,-1,4
4640,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,1
4641,8,2,-1,-1,-1,2,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
4642,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,4,-1,-1,-1,-1,-1,3
4643,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
4644,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,0,0,0,0,0,3,38,-1,-1,-1,-1,-1,20
4645,17,2,-1,-1,-1,-1,-1,-1,1,-1,1,2,0,0,0,0,0,0,13,-1,-1,-1,-1,-1,6
4646,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,2
4647,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,2
4648,37,5,-1,-1,-1,3,-1,1,1,-1,-1,7,1,0,0,0,0,1,37,-1,-1,-1,-1,-1,27
4649,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
4650,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2
4651,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4652,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,-1,-1,-1,-1,0,0
4653,13,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,0,0,1,-1,-1,-1,-1,0,0
4654,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,2
4655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,2
4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4657,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,0,0,0,0,-1,1
4659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0
4660,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,1,-1,-1,-1,-1,0,0
4661,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
4663,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,-1,1
4664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0
