"SSN","neighborhoodChar","constructQual","boundInfoQual","insubstantialCount","arch1PMic","arch1McTl","arch1XlMe","arch1Oxto","arch2PMic","arch2McTl","arch2XlMe","arch2Oxto","func1PMic","func1McTl","func1XlMe","func1Oxto","func2PMic","func2McTl","func2XlMe","func2Oxto"
3989,8,2,0,0,2,4,20,20,77,77,77,77,3,2,41,41,77,77,77,77
3990,8,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3991,8,-1,-1,-1,19,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3992,1,-1,-1,-1,20,20,20,20,77,77,77,77,-1,-1,-1,-1,-1,-1,-1,-1
3993,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
3994,1,1,0,0,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
3995,1,1,0,0,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
3996,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
3997,1,-1,-1,-1,20,19,20,20,-1,20,-1,-1,41,-1,41,41,-1,-1,-1,-1
3998,1,-1,-1,-1,20,19,20,20,-1,20,-1,-1,41,-1,41,41,-1,-1,-1,-1
3999,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
4000,8,1,2,-1,20,3,20,20,77,20,77,77,41,1,41,41,77,41,77,77
4001,1,-1,0,0,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
4002,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
4003,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
4004,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
4005,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
4006,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
4007,1,-1,-1,-1,20,20,20,20,77,77,77,77,39,39,39,39,-1,-1,-1,-1
4008,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4009,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4010,1,-1,-1,-1,20,20,20,20,-1,77,77,77,41,41,41,41,-1,77,77,77
4011,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4012,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4013,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4014,8,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4015,8,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4016,8,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4017,1,-1,-1,-1,20,20,20,20,-1,77,77,77,41,41,41,41,-1,77,77,77
4018,8,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4019,8,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4020,7,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4021,7,2,0,0,8,8,8,20,77,77,77,77,43,43,43,41,77,77,77,77
4022,7,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4023,8,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
4024,8,1,0,0,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
4025,7,1,0,0,3,20,20,20,77,-1,-1,77,1,41,41,41,77,-1,-1,77
4026,7,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4027,8,-1,-1,-1,20,20,20,20,-1,77,77,77,41,41,41,41,-1,77,77,77
4028,7,-1,-1,-1,20,20,20,20,-1,-1,-1,77,41,41,41,41,-1,-1,-1,77
4029,7,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4030,7,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4031,7,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4032,8,1,2,0,20,3,20,20,77,77,77,77,41,1,41,41,77,77,77,77
4033,7,2,0,0,2,4,4,2,77,77,77,-1,3,2,2,2,77,77,77,-1
4034,7,2,0,0,2,4,4,2,77,77,77,-1,3,2,2,2,77,77,77,-1
4035,7,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4036,7,1,2,0,3,3,3,20,77,20,77,77,1,1,1,41,77,41,77,77
4037,7,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4038,7,1,0,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
4039,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4040,7,1,2,0,3,3,3,20,77,20,77,77,1,1,1,41,77,41,77,77
4041,7,1,0,0,3,20,20,20,-1,-1,-1,77,1,41,41,41,-1,-1,-1,77
4042,7,2,0,0,20,4,4,2,-1,-1,-1,-1,41,2,2,2,-1,-1,-1,-1
4043,7,2,0,0,2,4,4,2,77,77,77,77,3,2,2,2,77,77,77,77
4044,7,1,2,0,20,3,3,20,77,77,77,77,41,3,3,41,77,77,77,77
4045,7,2,0,0,8,8,8,8,77,77,77,77,43,43,43,43,77,77,77,77
4046,7,2,0,0,2,4,4,2,77,77,77,77,3,2,2,2,77,77,77,77
4047,7,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4048,7,1,2,2,3,3,3,20,77,77,77,3,1,1,1,41,77,77,77,1
4049,7,1,2,2,3,3,3,20,12,12,12,77,1,1,1,17,28,28,28,77
4050,7,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4051,8,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4052,8,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,-1,-1,-1,-1
4053,8,1,2,0,20,20,3,20,77,3,20,77,41,41,1,41,77,1,41,77
4054,1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4055,1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4056,1,2,-1,-1,2,4,4,20,-1,-1,-1,77,3,2,2,41,-1,-1,-1,-1
4057,1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4058,1,-1,-1,-1,14,14,14,20,77,77,77,77,31,31,31,41,77,77,77,77
4059,1,2,-1,-1,2,4,4,2,77,77,77,-1,3,2,2,-1,77,77,77,77
4060,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
4061,1,1,-1,0,19,19,19,20,2,4,4,77,1,1,1,41,3,3,3,77
4062,1,2,1,0,2,4,4,20,-1,-1,-1,77,3,2,2,-1,77,77,77,77
4063,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
4064,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
4065,1,-1,-1,-1,20,19,19,20,77,-1,-1,77,41,1,1,41,-1,-1,-1,-1
4066,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,2,77,77,77,77
4067,1,2,0,0,2,4,4,19,77,77,77,-1,3,2,2,-1,77,77,77,77
4068,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
4069,1,2,0,0,2,4,4,19,77,77,77,-1,3,2,2,-1,77,77,77,77
4070,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
4071,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
4072,1,2,1,0,2,4,4,20,-1,-1,-1,77,3,2,2,-1,77,77,77,77
4073,1,2,0,0,2,4,4,19,77,77,77,-1,3,2,2,-1,77,77,77,77
4074,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
4075,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
4076,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,-1,77,77,77,77
4077,1,2,0,0,2,4,4,19,77,77,77,-1,3,2,2,-1,77,77,77,77
4078,1,2,1,0,2,4,4,20,-1,-1,-1,77,3,2,2,-1,77,77,77,77
4079,1,2,1,0,2,4,4,20,-1,-1,-1,77,3,2,2,-1,77,77,77,77
4080,1,2,0,0,20,4,4,2,77,77,77,77,3,2,2,2,77,77,77,77
4081,1,2,0,0,2,4,4,2,-1,77,77,77,3,2,2,-1,77,77,77,77
4082,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,2,77,77,77,77
4083,1,-1,-1,-1,19,19,19,-1,2,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
4084,1,-1,-1,-1,19,19,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4085,1,-1,-1,-1,19,19,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4086,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4087,1,2,1,-1,2,4,4,20,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1
4088,-1,2,-1,-1,19,19,19,20,-1,-1,-1,-1,1,1,1,41,-1,-1,-1,-1
4089,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
4090,1,2,1,0,20,4,4,20,-1,-1,-1,-1,-1,2,2,-1,77,77,77,77
4091,8,1,2,0,20,3,3,20,77,77,77,77,-1,1,1,-1,77,77,77,77
4092,1,2,-1,-1,2,4,4,2,77,77,77,77,3,2,2,2,77,77,77,77
4093,1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4094,1,1,1,-1,20,4,4,20,-1,-1,-1,77,-1,2,2,-1,77,77,77,77
4095,1,-1,-1,-1,20,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4096,1,1,2,0,3,3,3,3,-1,77,77,77,1,1,1,3,-1,77,77,77
4097,1,0,0,0,20,4,20,20,77,77,77,77,41,2,41,41,77,77,77,77
4098,1,1,2,0,20,3,3,3,77,77,77,77,41,1,1,1,77,77,77,77
4099,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,77,77,77
4100,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4101,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4102,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4103,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4104,7,1,2,-1,20,3,3,20,77,77,77,77,41,1,1,41,77,77,77,77
4105,7,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4106,7,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4107,8,1,0,0,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
4108,8,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4109,8,1,2,10,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4110,7,1,2,0,20,3,3,20,77,77,77,77,41,1,1,41,77,77,77,77
4111,8,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4112,7,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
4113,7,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4114,1,2,1,-1,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4115,1,2,-1,-1,20,4,4,19,77,77,77,-1,41,2,2,41,77,77,77,-1
4116,1,2,0,0,20,4,4,2,-1,77,77,77,41,2,2,3,-1,77,77,77
4117,1,2,0,0,20,4,4,2,77,77,77,77,41,2,2,3,77,77,77,77
4118,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4119,1,2,-1,-1,19,4,4,19,77,77,77,77,-1,2,2,-1,77,77,77,77
4120,1,2,0,0,20,4,4,20,77,77,77,77,41,2,2,41,77,77,77,77
4121,1,2,1,0,2,4,4,2,-1,-1,-1,-1,3,2,2,3,-1,-1,-1,-1
4122,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
4123,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4124,1,2,1,3,20,4,4,2,77,77,77,-1,41,2,2,3,77,77,77,-1
4125,1,2,1,3,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
4126,1,2,1,0,20,4,4,2,77,77,77,-1,41,2,2,3,77,77,77,-1
4127,1,2,1,0,20,4,4,20,-1,-1,-1,-1,41,2,2,41,-1,-1,-1,-1
4128,1,2,0,0,20,4,4,20,77,77,77,77,41,2,2,41,77,77,77,77
4129,1,2,1,0,20,4,4,20,77,77,77,77,41,2,2,41,77,77,77,77
4130,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,41,77,77,77,-1
4131,1,2,1,0,20,4,4,20,-1,-1,-1,-1,41,2,2,41,-1,-1,-1,-1
4132,1,2,1,0,20,4,4,20,77,77,77,77,41,2,2,41,77,77,77,77
4133,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4134,1,2,0,0,20,4,4,20,77,77,77,77,41,2,2,41,77,77,77,77
4135,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
4136,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4137,1,2,1,0,20,4,4,20,-1,-1,-1,-1,41,2,2,41,-1,-1,-1,-1
4138,1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4139,1,0,0,0,2,4,4,20,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1
4140,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
4141,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4142,1,2,1,0,20,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4143,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4144,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4145,8,2,2,0,20,3,3,20,77,77,77,77,41,1,1,41,77,77,77,77
4146,1,0,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4147,1,2,1,0,19,4,4,20,-1,77,77,77,-1,2,2,41,-1,77,77,77
4148,1,1,-1,-1,19,19,19,20,-1,-1,-1,77,-1,-1,-1,41,-1,-1,-1,77
4149,1,-1,-1,-1,99,99,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4150,1,2,0,0,2,4,4,19,77,77,77,-1,3,2,2,3,77,25,25,-1
4151,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,25,25,77
4152,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,25,25,77
4153,1,0,-1,-1,20,19,19,20,77,3,3,77,41,-1,-1,41,77,1,1,77
4154,1,1,2,3,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4155,1,2,1,0,3,4,4,20,-1,-1,-1,-1,1,2,2,41,-1,-1,-1,-1
4156,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
4157,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4158,1,2,1,0,3,4,4,20,-1,-1,-1,77,3,2,2,41,-1,-1,-1,77
4159,1,2,0,0,2,4,4,20,77,77,77,77,3,42,42,-1,77,77,77,77
4160,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
4161,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4162,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
4163,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4164,1,-1,0,0,7,8,8,20,12,12,12,77,43,43,43,41,28,28,28,77
4165,1,2,0,0,20,5,5,20,77,77,77,77,41,7,7,41,77,77,77,77
4166,1,2,0,0,20,5,5,20,77,77,77,77,41,7,7,41,77,77,77,77
4167,1,2,0,0,20,8,8,20,77,12,12,77,41,43,43,41,77,28,28,77
4168,1,1,0,0,7,8,8,20,-1,3,3,77,3,3,3,41,43,43,43,77
4169,1,2,0,0,20,7,7,20,77,77,77,77,41,43,43,41,77,25,25,77
4170,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4171,1,2,1,0,2,4,4,20,-1,-1,-1,77,3,2,2,-1,-1,-1,-1,77
4172,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,77,77,77
4173,1,1,-1,-1,20,12,12,20,77,77,77,77,41,28,28,41,77,77,77,77
4174,1,2,0,0,20,2,2,20,77,3,3,77,41,2,2,41,77,1,1,77
4175,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4176,1,1,0,0,20,4,4,20,-1,-1,-1,77,41,2,2,41,-1,-1,-1,77
4177,1,2,0,0,20,4,4,20,77,77,77,77,41,2,2,41,77,77,77,77
4178,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4179,1,2,0,0,3,4,4,19,77,77,77,-1,1,2,2,-1,77,77,77,-1
4180,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,77,77,77
4181,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,25,25,77
4182,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4183,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4184,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4185,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4186,1,2,0,1,20,4,4,20,-1,-1,-1,-1,41,2,2,41,-1,-1,-1,-1
4187,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4188,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4189,1,2,0,0,20,4,4,20,77,77,77,77,41,2,2,41,77,77,77,77
4190,1,2,0,1,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
4191,1,2,0,1,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
4192,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4193,1,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4194,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
4195,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
4196,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4197,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
4198,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4199,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4200,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
4201,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4202,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4203,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
4204,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4205,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4206,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4207,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4208,1,2,1,0,20,4,4,20,-1,-1,-1,-1,41,2,2,41,-1,-1,-1,-1
4209,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
4210,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
4211,1,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4212,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4213,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
4214,8,1,0,0,3,3,20,20,20,20,77,77,1,1,41,41,41,41,77,77
4215,8,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4216,1,-1,2,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4217,8,1,2,-1,3,3,3,20,20,20,20,77,1,1,1,41,41,41,41,77
4218,8,1,0,0,3,3,20,20,77,20,77,77,1,1,41,41,77,41,77,77
4219,7,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4220,8,1,2,4,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
4221,8,1,0,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
4222,7,-1,-1,-1,20,20,20,20,77,77,77,77,-1,-1,-1,-1,-1,-1,-1,-1
4223,1,-1,0,0,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4224,8,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4225,1,1,0,0,20,4,4,20,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1
4226,1,-1,0,0,20,4,4,20,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1
4227,1,2,1,0,20,4,4,20,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1
4228,1,2,1,0,20,4,4,20,-1,77,77,77,41,2,2,41,77,77,77,77
4229,1,2,-1,-1,3,4,4,20,77,77,77,77,3,2,2,41,-1,-1,-1,-1
4230,-1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,41,-1,-1,-1,-1
4231,9,2,1,0,20,4,4,20,-1,77,77,-1,-1,2,2,-1,-1,77,77,-1
4232,1,2,1,0,20,4,4,20,77,77,77,77,41,2,2,41,77,77,77,77
4233,1,2,0,0,2,4,4,20,77,77,77,77,3,26,26,41,77,77,77,77
4234,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4235,1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,41,-1,-1,-1,-1
4236,1,2,1,0,20,4,4,20,77,77,77,77,41,2,2,41,77,77,77,77
4237,1,2,-1,-1,2,4,4,20,77,77,77,77,3,3,3,41,-1,-1,-1,-1
4238,1,2,-1,-1,20,4,4,20,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1
4239,1,-1,-1,-1,20,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4240,1,2,1,0,20,4,4,20,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1
4241,1,1,-1,-1,20,12,12,20,-1,-1,-1,-1,-1,28,28,-1,-1,-1,-1,-1
4242,1,2,0,4,20,4,4,20,77,77,77,77,41,2,2,41,77,77,77,77
4243,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,41,77,77,77,-1
4244,1,2,0,0,2,4,4,2,77,77,77,-1,3,2,2,3,77,77,77,-1
4245,1,2,0,0,2,4,4,20,-1,-1,-1,77,3,2,2,41,-1,-1,-1,77
4246,1,2,1,0,20,4,4,20,77,77,77,77,41,2,2,41,77,77,77,77
4247,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4248,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4249,1,2,1,0,2,4,4,2,-1,-1,-1,-1,3,2,2,3,-1,-1,-1,-1
4250,1,2,0,0,20,4,4,2,77,77,77,77,41,2,2,3,77,77,77,77
4251,1,2,1,0,2,4,4,2,77,77,77,-1,3,2,2,41,77,77,77,-1
4252,1,2,1,0,20,4,4,20,77,77,77,77,41,2,2,41,77,77,77,77
4253,1,2,1,0,2,4,4,2,77,77,77,-1,3,2,2,3,77,77,77,-1
4254,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4255,1,2,-1,-1,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
4256,1,1,2,0,20,3,3,3,77,77,77,-1,41,1,1,41,77,77,77,-1
4257,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
4258,1,-1,-1,-1,20,19,19,20,77,-1,-1,77,41,-1,-1,41,77,-1,-1,77
4259,1,2,0,0,7,7,7,20,-1,77,77,77,43,43,43,41,-1,77,77,77
4260,1,2,0,0,7,5,5,20,-1,-1,-1,77,43,7,7,41,-1,-1,-1,77
4261,1,2,0,0,7,7,7,20,-1,-1,-1,77,43,43,43,-1,-1,-1,-1,77
4262,1,2,0,0,20,7,7,20,77,77,77,77,41,43,43,41,77,77,77,77
4263,1,2,0,0,20,4,4,20,77,7,7,77,41,3,3,41,77,43,43,77
4264,1,2,-1,-1,20,7,7,20,77,12,12,77,41,43,43,41,77,28,28,77
4265,1,2,0,0,20,99,99,20,77,77,77,77,41,99,99,41,77,77,77,77
4266,1,2,-1,-1,20,7,7,20,77,12,12,-1,41,43,43,-1,77,28,28,77
4267,1,2,0,0,2,4,4,20,77,77,77,77,3,3,3,41,77,77,77,77
4268,1,2,-1,-1,20,7,7,20,77,-1,-1,77,41,43,43,41,77,77,77,77
4269,1,2,0,0,20,8,8,20,-1,77,77,77,-1,2,2,41,-1,77,77,77
4270,1,2,0,0,20,4,4,20,-1,77,77,77,-1,2,2,41,-1,77,77,77
4271,1,0,-1,-1,20,12,12,20,-1,-1,-1,77,-1,28,28,41,-1,-1,-1,77
4272,1,1,-1,-1,12,12,12,20,77,77,77,77,28,22,22,41,77,77,77,77
4273,1,2,-1,-1,12,12,12,20,77,77,77,77,28,22,22,41,77,77,77,77
4274,1,2,0,0,20,4,4,20,-1,77,77,77,-1,2,2,41,-1,77,77,77
4275,1,2,0,0,20,12,12,20,-1,14,14,77,41,28,28,41,77,31,31,77
4276,1,2,0,0,20,4,4,20,-1,77,77,77,-1,2,2,41,-1,77,77,77
4277,1,2,1,0,20,4,4,20,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1
4278,1,2,0,0,2,4,4,20,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1
4279,1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
4280,1,2,-1,-1,7,7,7,7,77,77,77,77,43,43,43,41,-1,-1,-1,-1
4281,1,2,1,0,20,4,4,20,-1,-1,-1,-1,41,2,2,41,-1,-1,-1,-1
4282,1,2,1,0,20,4,4,20,-1,-1,-1,-1,41,2,2,41,-1,-1,-1,-1
4283,1,-1,1,0,20,4,4,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4284,1,-1,1,0,20,4,4,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
