"SSN","obsidianTot","obsidianBlades","obsidianWaste","obsidianScrapers","obsidianPoints","obsidianCores","obsidianKnives","obsidianEccentrics","obsidianMagueyS","obsidianUtFlake","obsidianNodules","basaltTot","basaltTools","chert","quartz"
4227,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
4228,9,1,5,2,1,0,0,0,0,0,0,0,0,0,0
4229,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
4230,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
4231,24,13,9,0,0,2,0,0,0,0,0,1,0,0,0
4232,21,15,6,0,0,0,0,0,0,0,0,0,0,0,0
4233,629,273,70,181,43,36,3,0,0,0,23,8,1,0,0
4234,14,7,3,3,0,1,0,0,0,0,0,0,0,0,0
4235,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
4236,10,6,2,0,1,1,0,0,0,0,0,0,0,0,0
4237,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
4238,10,2,3,2,1,1,0,0,0,0,1,2,1,0,0
4239,22,6,10,4,1,1,0,0,0,0,0,0,0,0,0
4240,7,3,2,0,0,1,0,0,0,0,1,0,0,0,0
4241,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0
4242,50,25,7,8,3,4,0,0,0,0,0,0,0,0,0
4243,118,39,28,37,8,6,0,0,0,0,0,3,1,0,0
4244,44,20,9,13,0,1,0,0,0,0,1,0,0,0,0
4245,10,2,2,3,3,0,0,0,0,0,0,1,0,0,0
4246,23,1,8,12,1,1,0,0,0,0,0,1,0,0,0
4247,29,6,11,11,0,1,0,0,0,0,0,2,1,0,0
4248,13,2,0,9,0,2,0,0,0,0,0,0,0,0,0
4249,124,22,70,20,6,6,0,0,0,0,0,0,0,0,0
4250,12,7,0,2,1,2,0,0,0,0,0,0,0,0,0
4251,89,33,34,15,6,1,0,0,0,0,0,0,0,0,0
4252,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0
4253,38,16,3,11,3,3,1,1,0,0,0,1,1,0,0
4254,27,9,4,9,2,3,0,0,0,0,0,0,0,0,0
4255,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
4256,15,4,4,6,1,0,0,0,0,0,0,0,0,0,0
4257,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
4258,15,2,5,8,0,0,0,0,0,0,0,0,0,0,0
4259,37,20,9,2,2,1,0,0,0,0,0,1,0,1,0
4260,38,13,12,6,2,1,0,0,0,0,0,0,0,0,0
4261,20,9,2,3,3,2,0,0,0,0,0,4,0,0,0
4262,12,1,2,3,0,0,0,0,0,0,0,0,0,0,0
4263,14,8,1,2,1,0,0,0,0,0,0,-1,-1,0,0
4264,27,-1,4,4,1,1,0,0,0,0,0,-1,-1,0,0
4265,103,24,31,21,8,14,2,0,0,0,0,-1,-1,0,0
4266,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
4267,131,69,25,14,5,17,1,0,0,0,0,-1,0,3,0
4268,47,27,10,2,3,4,0,0,0,0,0,0,0,0,0
4269,40,8,12,19,1,0,0,0,0,0,0,2,1,0,0
4270,91,8,51,29,2,1,0,0,0,0,0,5,1,0,0
4271,21,4,7,4,2,2,2,0,0,0,0,1,0,0,0
4272,36,5,11,17,1,2,0,0,0,0,0,2,0,0,0
4273,54,6,18,15,10,5,0,0,0,0,0,0,0,0,0
4274,54,10,20,19,2,3,0,0,0,0,0,3,2,0,0
4275,19,4,4,10,1,0,0,0,0,0,0,0,0,0,0
4276,39,6,9,13,8,2,1,0,0,0,0,1,1,0,0
4277,39,30,4,2,1,1,0,0,0,3,0,0,0,0,0
4278,143,63,47,22,10,2,0,0,0,0,0,1,0,0,0
4279,83,0,0,6,4,3,1,0,0,0,0,1,0,1,0
4280,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1
4281,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4282,51,34,8,4,1,3,0,0,0,0,0,0,0,0,0
4283,20,12,7,0,0,1,0,0,0,0,0,1,0,0,0
4284,31,25,4,0,1,1,0,0,0,0,0,-1,0,0,0
4285,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,193,95,49,18,1,10,0,0,0,0,2,1,1,0,0
4287,122,25,46,33,2,11,1,0,0,0,4,6,4,0,0
4288,21,12,6,3,0,0,0,0,0,0,0,1,0,0,0
4289,32,22,3,4,2,1,0,0,0,0,0,0,0,0,0
4290,8,2,2,3,0,1,0,0,0,0,0,1,1,0,0
4291,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0
4292,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4293,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0
4294,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4295,55,8,19,22,4,2,0,0,0,0,0,1,0,0,0
4296,26,7,6,8,4,0,1,0,0,0,0,1,1,0,0
4297,30,8,8,11,2,1,0,0,0,0,0,0,0,0,0
4298,49,13,9,6,17,4,0,0,0,0,0,1,0,0,0
4299,41,3,13,16,6,2,1,0,0,0,0,0,0,0,0
4300,62,16,6,23,9,5,2,0,0,0,1,1,1,1,0
4301,112,15,39,42,13,2,1,0,0,0,0,2,1,0,0
4302,56,5,8,32,8,1,1,0,0,0,1,1,1,0,0
4303,53,5,10,25,6,4,2,0,0,0,1,0,0,0,0
4304,36,5,16,13,1,1,0,0,0,0,0,1,1,1,0
4305,84,27,24,25,5,1,2,0,0,0,0,0,0,1,0
4306,18,0,6,6,5,1,0,0,0,0,0,0,0,0,0
4307,25,5,9,6,3,2,0,0,0,0,0,2,2,0,0
4308,59,9,9,24,11,4,2,0,0,0,0,4,2,0,0
4309,21,3,5,9,4,0,0,0,0,0,0,1,0,0,0
4310,29,5,3,18,0,2,0,0,0,0,1,1,1,1,0
4311,75,13,29,25,5,3,0,0,0,0,0,3,0,1,0
4312,36,9,8,15,4,0,0,0,0,0,0,0,0,0,0
4313,12,8,3,0,0,0,0,0,0,0,1,1,1,0,0
4314,17,10,6,0,1,0,0,0,0,0,0,0,0,0,0
4315,136,70,30,15,7,10,0,0,0,0,0,7,0,0,0
4316,91,27,32,17,0,10,0,0,0,0,0,-1,0,0,0
4317,49,30,4,6,5,4,0,0,0,0,0,-1,0,0,0
4318,161,51,49,18,19,10,2,0,0,0,0,6,0,0,0
4319,128,46,40,18,6,4,2,0,0,0,0,2,0,0,-1
4320,70,29,20,8,6,3,0,0,0,0,0,1,0,0,-1
4321,118,-1,-1,-1,18,3,0,0,0,0,0,3,0,0,0
4322,55,24,20,5,4,1,0,0,0,0,0,2,0,0,0
4323,14,4,13,3,0,1,0,0,0,0,0,0,0,0,0
4324,64,20,12,16,5,6,0,0,0,0,0,3,0,0,0
4325,91,19,28,17,14,5,0,0,0,0,0,4,0,0,0
4326,38,9,12,7,7,0,0,0,0,0,0,0,0,-1,2
4327,117,62,28,8,3,7,0,0,0,0,0,5,0,0,0
4328,31,11,5,9,4,3,0,0,0,0,0,0,0,0,0
4329,86,35,21,-1,3,6,0,0,0,0,0,4,0,0,0
4330,61,27,15,11,2,1,0,0,0,0,0,1,0,-1,1
4331,230,6,7,7,2,1,0,0,0,0,0,0,0,-1,3
4332,23,11,7,7,1,1,1,0,0,0,0,0,0,0,0
4333,47,8,14,11,13,1,0,0,0,0,0,0,0,0,0
4334,29,4,5,10,6,1,1,0,0,0,0,1,0,-1,3
4335,26,8,8,3,6,0,0,0,0,0,0,0,0,0,0
4336,85,17,24,22,7,2,0,0,0,0,0,0,0,0,0
4337,34,15,2,5,2,2,0,0,0,0,0,3,0,0,0
4338,8,0,4,1,2,1,0,0,0,0,0,0,0,-1,1
4339,16,7,2,6,0,1,0,0,0,0,0,0,0,0,0
4340,61,19,12,15,9,2,1,0,0,0,0,6,0,0,0
4341,91,33,24,20,8,2,0,0,0,0,0,0,0,0,0
4342,11,3,5,2,0,0,0,0,0,0,0,0,0,0,0
4343,98,39,20,19,9,4,2,0,0,0,0,2,0,-1,3
4344,108,63,27,5,5,2,1,0,0,0,0,0,0,0,0
4345,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,18,5,6,0,0,3,1,0,0,0,0,1,0,0,0
4347,66,14,15,15,13,0,1,0,0,0,0,1,0,0,0
4348,54,21,14,13,6,0,0,0,0,0,0,0,0,0,0
4349,52,34,8,4,3,1,0,0,0,0,0,2,0,0,0
4350,547,382,149,13,0,3,0,0,0,0,0,0,0,-1,2
4351,96,36,20,20,13,3,0,0,0,0,0,1,1,-1,1
4352,13,3,7,1,0,2,0,0,0,0,0,0,0,0,0
4353,22,1,11,3,2,2,0,0,0,0,0,3,0,0,0
4354,43,10,15,8,5,1,1,0,0,0,0,2,1,0,0
4355,88,21,36,15,11,4,0,0,0,0,0,1,0,0,0
4356,114,34,46,17,8,3,0,0,0,0,0,3,0,-1,0
4357,56,19,8,16,5,3,0,0,0,0,0,3,0,-1,0
4358,18,7,6,4,0,0,0,0,0,0,0,0,0,0,0
4359,36,9,9,6,5,1,0,0,0,0,0,1,0,0,0
4360,13,5,0,5,3,0,0,0,0,0,0,0,0,0,0
4361,11,0,3,4,0,0,0,0,0,0,0,0,0,0,0
4362,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4364,107,39,46,19,4,1,0,0,0,0,0,3,0,0,0
4365,22,8,9,3,0,1,0,0,0,0,0,0,0,0,0
4366,57,26,24,8,1,1,0,0,0,0,0,0,0,-1,3
4367,30,11,11,7,1,0,0,0,0,0,0,0,0,0,0
4368,14,5,4,4,1,0,0,0,0,0,0,1,0,-1,2
4369,14,4,5,0,1,0,0,0,0,0,0,1,0,0,0
4370,14,7,5,0,3,0,0,0,0,0,0,1,0,-1,2
4371,27,9,8,0,1,0,0,0,0,0,0,2,0,0,0
4372,59,25,15,14,3,0,0,0,0,0,0,3,0,-1,1
4373,81,38,15,18,2,4,0,0,0,0,0,1,0,-1,0
4374,23,10,8,3,0,1,0,0,0,0,0,1,0,0,0
4375,30,10,10,8,0,0,0,0,0,0,0,0,0,0,0
4376,56,20,15,14,2,2,0,0,0,0,0,0,0,-1,2
4377,71,25,17,10,3,4,0,0,0,0,0,2,2,-1,1
4378,37,18,13,7,0,0,0,0,0,0,0,1,0,0,0
4379,15,9,5,0,0,0,0,0,0,0,0,1,0,0,0
4380,34,17,9,5,2,0,0,0,0,0,0,1,0,0,0
4381,28,13,6,5,2,0,0,0,0,0,0,4,1,0,0
4382,20,10,3,5,0,0,0,0,0,0,0,0,0,0,0
4383,16,10,2,2,0,1,0,0,0,0,0,0,0,0,0
4384,19,9,3,4,1,0,0,0,0,0,0,3,0,0,0
4385,46,18,11,11,1,1,0,0,0,0,0,0,0,0,0
4386,15,4,7,0,1,0,0,0,0,0,0,3,0,0,0
4387,41,28,6,3,2,0,0,0,0,0,0,1,0,0,0
4388,28,20,2,6,0,0,0,0,0,0,0,1,0,0,0
4389,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0
4390,23,14,7,0,0,0,0,0,0,0,0,1,0,-1,0
4391,36,15,10,8,2,0,0,0,0,0,0,0,0,-1,2
4392,30,8,11,7,1,3,0,0,0,0,0,0,0,0,0
4393,20,7,7,2,2,0,0,0,0,0,0,0,0,0,0
4394,18,9,6,0,2,1,0,0,0,0,0,1,0,0,0
4395,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4396,66,25,21,16,3,0,0,0,0,0,0,3,1,-1,1
4397,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0
4398,51,16,21,9,5,0,0,0,0,0,0,1,0,-1,1
4399,1,4,5,3,1,0,1,0,0,0,0,1,0,0,0
4400,18,8,4,4,0,0,0,0,0,0,0,1,0,-1,1
4401,28,9,6,6,2,0,0,0,0,0,0,0,0,0,0
4402,27,14,10,4,0,0,0,0,0,0,0,3,0,-1,2
4403,21,9,9,0,1,0,0,0,0,0,0,0,0,0,0
4404,41,18,13,9,0,1,0,0,0,0,0,0,0,-1,2
4405,33,10,8,11,2,0,0,0,0,0,0,1,0,0,0
4406,22,6,12,3,0,0,0,0,0,0,0,1,0,0,0
4407,10,1,3,4,0,0,1,0,0,0,0,1,0,0,0
4408,12,1,5,2,2,-1,0,0,0,0,0,1,0,-1,1
4409,19,8,-1,4,1,0,0,0,0,0,0,1,0,-1,2
4410,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,13,1,1,1,1,0,0,0,0,6,3,0,0,0,0
4412,16,4,5,0,1,1,0,0,0,4,1,1,1,0,0
4413,6,1,1,1,1,0,0,0,0,2,0,0,0,0,0
4414,30,18,6,1,1,0,0,0,0,0,0,0,0,0,0
4415,99,44,36,11,2,1,0,0,0,1,2,0,0,1,0
4416,13,9,1,1,0,1,0,0,0,1,0,0,0,0,0
4417,22,8,3,1,0,2,0,0,0,6,2,0,0,0,0
4418,12,6,2,2,0,2,0,0,0,0,0,0,0,0,0
4419,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0
4420,9,2,1,0,1,1,0,0,0,4,0,0,0,0,0
4421,13,5,4,1,0,1,0,0,0,2,0,0,0,0,0
4422,9,4,2,0,0,0,0,0,0,3,0,0,0,0,0
4423,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0
4424,12,3,2,0,0,6,0,0,0,0,1,1,0,0,0
4425,91,48,15,8,5,7,0,0,0,0,0,2,0,0,0
4426,17,1,7,1,2,1,0,0,0,4,1,0,0,0,0
4427,68,31,22,9,0,1,0,0,0,0,0,2,0,0,0
4428,45,26,7,2,4,2,0,0,0,-1,0,0,0,0,0
4429,41,19,9,8,2,1,0,0,0,-1,0,0,0,0,0
4430,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0
4431,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4432,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
4433,10,5,2,3,0,0,0,0,0,0,0,0,0,0,0
4434,10,3,3,3,1,3,0,0,0,0,0,0,0,0,0
4435,44,21,10,5,0,1,1,0,0,0,1,0,0,0,0
4436,58,35,8,6,7,3,0,0,0,-1,1,0,0,0,0
4437,29,13,8,2,2,2,0,0,0,-1,0,0,0,0,0
4438,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4439,14,6,2,2,1,0,0,0,0,0,0,0,0,0,0
4440,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0
4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,8,0,5,2,0,0,0,0,0,0,3,0,0,0,0
4443,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
4444,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4445,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4446,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4447,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4448,9,6,1,1,1,0,0,0,0,0,0,0,0,-1,1
4449,25,14,6,0,1,0,2,0,0,0,1,0,0,0,0
4450,6,3,1,0,1,1,0,0,0,0,0,0,0,0,0
4451,24,19,3,1,0,1,0,0,0,1,0,1,0,0,0
4452,24,19,0,1,0,0,0,0,0,0,0,0,0,0,0
4453,6,1,1,2,1,0,0,0,0,0,0,0,0,0,0
4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,14,6,3,1,1,3,0,0,0,0,0,1,0,0,0
4456,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0
4457,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0
4458,19,6,4,2,1,5,1,0,0,0,0,0,0,0,0
4459,20,12,1,-1,3,4,0,0,0,0,1,2,2,0,0
4460,80,29,17,7,7,7,2,0,0,11,1,1,1,0,0
4461,23,9,5,2,3,3,0,0,0,0,0,2,0,-1,1
4462,28,8,5,3,6,4,1,0,0,0,1,1,0,-1,2
4463,18,10,3,2,1,1,1,0,0,0,0,0,0,0,0
4464,8,6,0,0,1,0,0,0,0,1,0,0,0,0,-1
4465,17,6,3,0,1,3,0,0,0,0,4,1,0,0,0
4466,22,15,0,2,1,3,0,0,0,0,1,1,1,0,0
4467,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0
4468,6,2,0,2,0,0,0,0,0,0,1,0,0,0,0
4469,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4470,4,0,2,0,0,1,0,0,0,0,1,0,0,0,0
4471,7,3,2,2,1,0,0,0,0,0,0,-1,0,0,0
4472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0
4474,10,4,4,0,1,0,0,0,0,0,0,0,0,0,0
4475,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0
4476,55,31,9,5,2,4,1,0,0,0,3,0,0,0,0
4477,8,3,1,1,0,0,0,0,0,3,0,0,0,0,0
4478,14,2,2,7,0,1,0,0,0,2,0,0,0,0,0
4479,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4480,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4481,8,1,0,2,1,2,0,0,0,2,0,1,0,0,0
4482,9,2,2,1,1,3,0,0,0,0,0,0,0,0,0
4483,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4484,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4485,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4486,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4487,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4488,30,5,0,12,2,4,2,0,0,0,0,0,0,-1,1
4489,17,7,0,3,3,2,0,0,0,0,0,0,0,0,0
4490,11,4,0,4,1,0,0,0,0,0,0,0,0,0,0
4491,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4492,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0
4493,10,5,0,2,2,1,0,0,0,0,0,0,0,0,0
4494,15,4,3,3,1,2,2,0,0,0,2,2,0,0,0
4495,9,4,0,1,1,0,0,0,0,0,0,0,0,0,0
4496,10,7,0,0,2,0,0,0,0,0,0,-1,-1,-1,0
4497,7,5,0,2,1,0,0,0,0,0,0,0,0,0,0
4498,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0
4499,519,265,247,3,1,1,0,0,0,0,0,0,0,0,0
4500,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4501,47,23,5,8,2,6,1,0,0,0,0,-1,-1,0,0
4502,18,8,4,5,1,0,0,0,0,0,0,1,-1,-1,1
4503,124,89,22,2,1,8,2,0,0,0,0,0,0,0,0
4504,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
4505,-1,-1,-1,10,4,72,0,0,0,0,0,-1,-1,0,0
4506,-1,-1,-1,-1,5,56,1,0,0,0,0,0,0,-1,5
4507,92,-1,-1,-1,3,10,2,0,0,0,0,1,0,9,0
4508,81,-1,-1,-1,3,4,0,0,0,0,0,4,0,-1,1
4509,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
4510,35,32,5,6,0,0,0,0,0,0,0,2,0,0,0
4511,25,7,7,1,3,2,0,0,0,0,0,1,0,-1,0
4512,10,4,1,3,0,3,0,0,0,0,0,0,0,-1,1
4513,25,13,4,7,2,10,0,0,0,0,0,1,-1,-1,1
4514,31,12,10,4,2,1,0,0,0,0,0,1,1,0,0
4515,26,12,6,5,0,1,0,0,0,0,0,3,0,0,0
4516,43,13,13,8,2,1,0,0,0,0,0,2,0,0,0
4517,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
4518,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4519,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
4521,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4522,97,51,34,5,3,4,0,0,0,0,0,1,0,1,0
4523,551,381,128,2,2,29,0,0,0,0,0,2,0,1,0
4524,30,24,3,0,0,0,0,0,0,0,0,0,0,0,0
4525,15,0,7,1,0,2,0,0,0,0,0,2,0,0,0
4526,42,21,8,1,1,1,0,0,0,0,0,1,0,0,2
4527,286,137,84,35,7,18,0,0,0,0,0,3,0,0,1
4528,139,67,39,7,2,16,0,0,0,0,0,2,0,0,0
4529,82,51,22,2,3,4,0,0,0,0,0,2,0,0,1
4530,191,100,55,9,7,18,0,0,0,0,0,3,0,0,0
4531,132,73,28,6,2,10,0,0,0,0,0,3,2,0,1
4532,108,49,35,7,3,8,1,0,0,0,0,2,0,0,0
4533,73,33,24,4,2,8,0,0,0,0,0,1,0,0,0
4534,78,40,23,2,3,8,0,0,0,0,0,-1,0,0,1
4535,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4536,17,15,2,0,0,1,0,0,0,0,0,0,0,0,0
4537,41,21,9,5,2,1,0,0,0,0,0,1,0,0,0
4538,3,1,2,0,0,0,0,0,0,0,0,2,0,0,0
4539,6,42,23,4,5,2,0,0,0,0,0,0,0,0,0
4540,21,16,2,1,2,0,0,0,0,0,0,0,0,0,1
4541,49,33,0,3,2,3,0,0,0,0,0,0,0,0,3
4542,19,11,4,1,2,0,0,0,0,0,0,-1,-1,0,0
4543,11,3,3,1,1,0,0,0,0,0,0,1,0,0,0
4544,23,9,10,0,4,0,0,0,0,0,0,2,0,0,0
4545,127,65,55,10,10,5,1,0,0,0,0,2,0,0,0
4546,100,51,37,1,2,5,0,0,0,0,0,2,0,0,0
4547,57,24,12,5,6,5,0,0,0,0,0,4,2,0,0
4548,15,4,8,0,2,0,0,0,0,0,0,0,0,0,0
4549,86,26,39,7,9,1,0,0,0,0,0,2,0,0,0
4550,15,3,5,5,1,1,0,0,0,0,0,3,0,0,0
4551,22,5,9,5,1,0,0,0,0,0,0,0,0,0,0
4552,22,6,6,5,5,0,0,0,0,0,0,2,0,0,1
4553,6,2,3,1,0,0,0,0,0,0,0,3,0,0,0
4554,11,7,2,0,0,0,0,0,0,0,0,2,0,0,0
4555,19,11,5,4,0,1,0,0,0,0,0,0,0,0,0
4556,19,5,5,8,1,0,0,0,0,0,0,0,0,0,1
4557,24,15,2,1,3,1,0,0,0,0,0,0,0,0,0
4558,48,26,3,6,9,4,0,0,0,0,0,1,-1,1,1
4559,22,9,6,1,4,1,1,0,0,0,0,1,-1,0,0
4560,18,9,6,1,1,1,0,0,0,0,0,0,0,0,0
4561,6,1,1,0,2,2,0,0,0,0,0,0,0,0,0
4562,49,16,13,6,4,3,4,0,0,0,2,1,0,0,0
4563,31,14,7,4,1,1,2,0,0,0,1,3,0,0,0
4564,26,6,3,5,8,1,0,0,0,0,3,0,0,0,1
4565,25,16,3,2,4,0,0,0,0,0,0,0,0,0,0
4566,10,4,2,2,2,0,0,0,0,0,0,0,0,0,0
4567,55,27,16,0,4,2,3,0,0,0,2,1,0,0,0
4568,74,41,13,13,2,3,0,0,0,0,0,0,0,0,0
4569,93,48,7,15,8,1,0,0,0,0,0,0,0,0,0
4570,29,14,6,8,1,0,0,0,0,0,0,2,0,0,0
4571,19,8,3,6,0,3,0,0,0,0,0,0,0,0,0
4572,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1
4573,42,14,19,0,1,0,0,0,0,0,0,0,0,0,0
4574,17,11,1,4,0,0,0,0,0,0,0,1,1,0,0
4575,17,7,5,5,0,0,0,0,0,0,0,0,0,0,0
4576,48,22,14,6,3,1,0,0,0,0,0,0,0,0,0
4577,66,21,23,9,6,1,0,0,0,0,0,0,0,0,0
4578,39,14,16,5,4,0,0,0,0,0,0,-1,-1,0,0
4579,33,17,6,1,1,3,0,0,0,0,0,1,1,0,0
4580,28,9,12,3,1,1,0,0,0,0,0,0,0,0,0
4581,67,29,21,14,4,0,0,0,0,0,0,1,0,0,0
4582,21,3,11,5,0,0,0,0,0,0,0,1,0,0,0
4583,26,14,5,2,1,0,0,0,0,0,0,0,0,0,1
4584,16,7,2,0,6,0,0,0,0,0,0,2,2,0,0
4585,204,83,57,35,17,2,0,0,0,0,0,6,0,-1,0
4586,21,5,7,6,2,2,0,0,0,0,0,0,0,0,0
4587,59,23,10,16,3,4,0,0,0,0,0,1,0,0,0
4588,57,10,17,20,3,4,0,0,0,0,0,2,0,0,0
4589,22,15,3,0,0,0,0,0,0,0,0,0,0,0,0
4590,40,19,7,7,5,0,0,0,0,0,0,1,0,0,0
4591,20,13,0,0,0,0,0,0,0,0,0,0,0,1,0
4592,120,68,29,18,7,0,0,0,0,0,0,1,0,0,1
4593,21,7,3,5,4,0,0,0,0,0,0,1,0,0,1
4594,23,11,6,3,1,0,0,0,0,0,0,0,0,0,0
4595,21,3,8,10,0,0,0,0,0,0,0,1,0,0,0
4596,25,12,8,6,0,0,0,0,0,0,0,0,0,0,0
4597,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0
4598,14,3,3,3,1,0,0,0,0,0,0,1,0,0,0
4599,12,7,3,1,0,1,0,0,0,0,0,0,0,0,0
4600,46,28,13,3,0,0,0,0,0,0,0,1,0,0,0
4601,71,42,16,13,5,0,0,0,0,0,0,2,0,0,0
4602,103,70,14,14,1,1,1,0,0,0,0,1,0,0,0
4603,15,6,4,5,0,0,0,0,0,0,0,0,0,0,0
4604,43,13,9,14,1,0,0,0,0,0,0,1,0,0,0
4605,40,16,9,6,2,2,0,0,0,0,0,0,0,0,0
4606,93,40,20,19,7,3,0,0,0,0,0,1,1,0,0
4607,30,13,9,5,1,0,0,0,0,0,0,0,0,0,0
4608,20,8,5,1,1,0,0,0,0,0,0,0,0,0,0
4609,43,17,6,-1,5,2,0,0,0,0,0,0,0,0,0
4610,54,23,9,12,4,0,0,0,0,0,0,2,0,0,0
4611,28,7,7,8,3,1,0,0,0,0,0,0,0,0,0
4612,51,25,12,8,0,2,1,0,0,0,0,1,0,0,0
4613,25,11,6,5,3,0,0,0,0,0,0,2,1,0,0
4614,82,35,15,24,3,1,0,0,0,0,0,2,0,0,0
4615,247,76,137,17,4,2,0,0,0,0,0,0,0,0,0
4616,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0
4617,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0
4618,3,1,2,0,0,0,0,0,0,0,0,0,0,-1,0
4619,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4620,12,5,1,0,4,2,0,0,0,0,0,2,0,0,0
4621,17,7,1,0,3,4,2,0,0,0,0,0,0,0,0
4622,13,3,2,0,1,3,1,0,0,0,3,0,0,-1,0
4623,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0
4624,13,6,2,0,2,3,0,0,0,0,0,0,0,0,0
4625,43,33,-1,10,5,2,0,0,0,0,0,1,-1,-1,0
4626,20,9,2,0,0,4,0,0,0,0,5,1,1,-1,0
4627,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
4628,6,3,0,1,0,0,1,0,0,0,0,0,0,0,0
4629,9,2,3,0,1,0,1,0,0,0,2,0,0,0,0
4630,30,15,3,3,1,1,1,0,0,0,6,1,0,0,0
4631,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4632,9,2,1,3,2,1,0,0,0,0,0,0,0,0,0
4633,8,4,0,0,1,0,1,0,0,0,0,1,1,0,0
4634,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0
4635,16,2,5,2,2,1,1,0,0,0,3,3,1,0,0
4636,31,13,11,4,1,0,0,0,0,0,2,0,0,0,0
4637,14,6,2,1,0,1,0,0,0,0,4,1,0,0,0
4638,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
4639,14,6,2,1,2,1,1,0,0,0,3,0,0,0,0
