SSN,Count,Variable,Where
4904,17,totXola,NA
4904,10,totMete,NA
4904,6,toTot,NA
4904,10,smoTot,NA
4904,16,ollaTot,NA
4904,1,comalTot,NA
4904,1,foreignTot,NA
4904,1,granTot,NA
4905,87,obsidianTot,NA
4905,21,basaltTot,NA
4905,3,figTot,NA
4905,1,candTot,NA
4905,196,totAll,NA
4905,1,totPatl,NA
4905,3,totTzac,NA
4905,12,totMicc,NA
4905,49,totTlam,NA
4905,21,totXola,NA
4905,1,totMete,NA
4905,1,censerTot,NA
4905,10,toTot,NA
4905,20,smoTot,NA
4905,47,ollaTot,NA
4905,1,foreignTot,NA
4905,1,granTot,NA
4906,39,obsidianTot,NA
4906,10,basaltTot,NA
4906,3,figTot,NA
4906,39,totAll,NA
4906,3,totTzac,NA
4906,2,totMicc,NA
4906,3,totXola,NA
4906,1,toTot,NA
4906,2,smoTot,NA
4906,3,ollaTot,NA
4907,17,obsidianTot,NA
4907,3,basaltTot,NA
4907,110,totAll,NA
4907,9,totMicc,NA
4907,11,totTlam,NA
4907,8,totXola,NA
4907,3,totMete,NA
4907,1,censerTot,NA
4907,4,toTot,NA
4907,3,smoTot,NA
4907,4,ollaTot,NA
4907,2,nubbinTot,NA
4908,19,obsidianTot,NA
4908,2,basaltTot,NA
4908,2,figTot,NA
4908,60,totAll,NA
4908,10,totMicc,NA
4908,13,totTlam,NA
4908,5,totXola,NA
4908,5,toTot,NA
4908,4,smoTot,NA
4908,16,ollaTot,NA
4908,1,comalTot,NA
4908,1,nubbinTot,NA
4908,1,foreignTot,NA
4909,35,obsidianTot,NA
4909,3,basaltTot,NA
4909,2,figTot,NA
4909,143,totAll,NA
4909,7,totTzac,NA
4909,17,totMicc,NA
4909,27,totTlam,NA
4909,8,totXola,NA
4909,1,censerTot,NA
4909,69,toTot,NA
4909,24,ollaTot,NA
4909,1,comalTot,NA
4909,1,granTot,NA
4910,59,obsidianTot,NA
4910,5,basaltTot,NA
4910,1,slateTot,NA
4910,1,figTot,NA
4910,218,totAll,NA
4910,3,totTzac,NA
4910,4,totMicc,NA
4910,15,totTlam,NA
4910,7,totXola,NA
4910,7,totMete,NA
4910,1,censerTot,NA
4910,8,toTot,NA
4910,3,smoTot,NA
4910,11,ollaTot,NA
4910,1,comalTot,NA
4910,1,granTot,NA
4911,18,obsidianTot,NA
4911,2,basaltTot,NA
4911,35,totAll,NA
4911,1,totTzac,NA
4911,3,totMicc,NA
4911,2,totTlam,NA
4911,3,totXola,NA
4911,2,toTot,NA
4911,1,smoTot,NA
4911,3,ollaTot,NA
4912,11,obsidianTot,NA
4912,3,basaltTot,NA
4912,38,totAll,NA
4912,1,totMicc,NA
4912,7,totTlam,NA
4912,2,totXola,NA
4912,4,ollaTot,NA
4913,26,obsidianTot,NA
4913,3,basaltTot,NA
4913,92,totAll,NA
4913,3,totTzac,NA
4913,5,totMicc,NA
4913,22,totTlam,NA
4913,8,totXola,NA
4913,18,toTot,NA
4913,6,smoTot,NA
4913,20,ollaTot,NA
4914,17,obsidianTot,NA
4914,2,basaltTot,NA
4914,1,candTot,NA
4914,64,totAll,NA
4914,1,totTzac,NA
4914,4,totMicc,NA
4914,7,totTlam,NA
4914,12,totXola,NA
4914,16,toTot,NA
4914,7,smoTot,NA
4914,10,ollaTot,NA
4915,23,obsidianTot,NA
4915,3,basaltTot,NA
4915,3,figTot,NA
4915,2,candTot,NA
4915,83,totAll,NA
4915,5,totMicc,NA
4915,26,totTlam,NA
4915,13,totXola,NA
4915,1,censerTot,NA
4915,14,toTot,NA
4915,6,smoTot,NA
4915,26,ollaTot,NA
4915,1,nubbinTot,NA
4915,1,granTot,NA
4916,20,obsidianTot,NA
4916,3,basaltTot,NA
4916,1,figTot,NA
4916,2,candTot,NA
4916,44,totAll,NA
4916,2,totMicc,NA
4916,15,totTlam,NA
4916,3,totXola,NA
4916,1,censerTot,NA
4916,5,toTot,NA
4916,2,smoTot,NA
4916,14,ollaTot,NA
4916,1,comalTot,NA
4917,38,obsidianTot,NA
4917,9,basaltTot,NA
4917,3,figTot,NA
4917,41,totAll,NA
4917,1,totTzac,NA
4917,7,totMicc,NA
4917,10,totTlam,NA
4917,13,totXola,NA
4917,5,toTot,NA
4917,9,smoTot,NA
4917,14,ollaTot,NA
4918,48,obsidianTot,NA
4918,1,basaltTot,NA
4918,4,figTot,NA
4918,1,candTot,NA
4918,133,totAll,NA
4918,3,totTzac,NA
4918,13,totMicc,NA
4918,36,totTlam,NA
4918,15,totXola,NA
4918,2,totMete,NA
4918,23,toTot,NA
4918,9,smoTot,NA
4918,27,ollaTot,NA
4918,1,nubbinTot,NA
4919,36,obsidianTot,NA
4919,8,basaltTot,NA
4919,3,figTot,NA
4919,86,totAll,NA
4919,1,totTzac,NA
4919,7,totMicc,NA
4919,23,totTlam,NA
4919,18,totXola,NA
4919,16,toTot,NA
4919,14,smoTot,NA
4919,12,ollaTot,NA
4919,1,granTot,NA
4920,59,obsidianTot,NA
4920,5,basaltTot,NA
4920,1,shellTot,NA
4920,5,figTot,NA
4920,2,candTot,NA
4920,188,totAll,NA
4920,1,totTzac,NA
4920,22,totMicc,NA
4920,58,totTlam,NA
4920,22,totXola,NA
4920,2,totMete,NA
4920,2,censerTot,NA
4920,26,toTot,NA
4920,14,smoTot,NA
4920,44,ollaTot,NA
4920,3,nubbinTot,NA
4920,1,granTot,NA
4921,44,obsidianTot,NA
4921,13,basaltTot,NA
4921,7,figTot,NA
4921,1,candTot,NA
4921,193,totAll,NA
4921,2,totTzac,NA
4921,18,totMicc,NA
4921,37,totTlam,NA
4921,18,totXola,NA
4921,6,totMete,NA
4921,31,toTot,NA
4921,10,smoTot,NA
4921,24,ollaTot,NA
4921,1,comalTot,NA
4921,1,foreignTot,NA
4921,2,granTot,NA
4922,9,obsidianTot,NA
4922,2,basaltTot,NA
4922,2,figTot,NA
4922,84,totAll,NA
4922,5,totTzac,NA
4922,6,totMicc,NA
4922,30,totTlam,NA
4922,8,totXola,NA
4922,2,totMete,NA
4922,1,censerTot,NA
4922,10,toTot,NA
4922,12,ollaTot,NA
4923,27,obsidianTot,NA
4923,2,basaltTot,NA
4923,103,totAll,NA
4923,4,totTzac,NA
4923,6,totMicc,NA
4923,22,totTlam,NA
4923,8,totXola,NA
4923,4,totMete,NA
4923,1,censerTot,NA
4923,18,toTot,NA
4923,18,ollaTot,NA
4923,1,foreignTot,NA
4924,31,obsidianTot,NA
4924,3,basaltTot,NA
4924,6,figTot,NA
4924,1,candTot,NA
4924,107,totAll,NA
4924,1,totTzac,NA
4924,6,totMicc,NA
4924,14,totTlam,NA
4924,12,totXola,NA
4924,3,totMete,NA
4924,1,censerTot,NA
4924,12,toTot,NA
4924,9,smoTot,NA
4924,11,ollaTot,NA
4925,65,obsidianTot,NA
4925,11,basaltTot,NA
4925,3,figTot,NA
4925,263,totAll,NA
4925,4,totTzac,NA
4925,15,totMicc,NA
4925,49,totTlam,NA
4925,23,totXola,NA
4925,1,totMete,NA
4925,4,censerTot,NA
4925,24,toTot,NA
4925,20,smoTot,NA
4925,39,ollaTot,NA
4925,4,granTot,NA
4926,49,obsidianTot,NA
4926,8,basaltTot,NA
4926,4,figTot,NA
4926,73,totAll,NA
4926,3,totMicc,NA
4926,13,totTlam,NA
4926,13,totXola,NA
4926,7,toTot,NA
4926,8,smoTot,NA
4926,12,ollaTot,NA
4926,1,granTot,NA
4927,59,obsidianTot,NA
4927,7,basaltTot,NA
4927,2,figTot,NA
4927,1,candTot,NA
4927,130,totAll,NA
4927,4,totTzac,NA
4927,9,totMicc,NA
4927,26,totTlam,NA
4927,16,totXola,NA
4927,1,censerTot,NA
4927,19,toTot,NA
4927,11,smoTot,NA
4927,31,ollaTot,NA
4927,1,granTot,NA
4928,29,obsidianTot,NA
4928,8,basaltTot,NA
4928,7,figTot,NA
4928,1,candTot,NA
4928,112,totAll,NA
4928,4,totTzac,NA
4928,13,totMicc,NA
4928,32,totTlam,NA
4928,14,totXola,NA
4928,3,totMete,NA
4928,1,censerTot,NA
4928,19,toTot,NA
4928,11,smoTot,NA
4928,28,ollaTot,NA
4928,2,comalTot,NA
4928,2,nubbinTot,NA
4929,20,obsidianTot,NA
4929,2,basaltTot,NA
4929,1,figTot,NA
4929,76,totAll,NA
4929,1,totTzac,NA
4929,6,totMicc,NA
4929,27,totTlam,NA
4929,8,totXola,NA
4929,1,totMete,NA
4929,11,toTot,NA
4929,6,smoTot,NA
4929,27,ollaTot,NA
4929,1,foreignTot,NA
4930,56,obsidianTot,NA
4930,8,basaltTot,NA
4930,3,figTot,NA
4930,1,candTot,NA
4930,176,totAll,NA
4930,1,totTzac,NA
4930,17,totMicc,NA
4930,48,totTlam,NA
4930,26,totXola,NA
4930,4,totMete,NA
4930,29,toTot,NA
4930,19,smoTot,NA
4930,38,ollaTot,NA
4930,1,comalTot,NA
4930,2,nubbinTot,NA
4931,48,obsidianTot,NA
4931,8,basaltTot,NA
4931,3,figTot,NA
4931,193,totAll,NA
4931,1,totTzac,NA
4931,17,totMicc,NA
4931,42,totTlam,NA
4931,31,totXola,NA
4931,9,totMete,NA
4931,1,censerTot,NA
4931,43,toTot,NA
4931,18,smoTot,NA
4931,39,ollaTot,NA
4931,3,comalTot,NA
4931,1,granTot,NA
4932,29,obsidianTot,NA
4932,3,basaltTot,NA
4932,1,figTot,NA
4932,106,totAll,NA
4932,1,totTzac,NA
4932,15,totMicc,NA
4932,33,totTlam,NA
4932,7,totXola,NA
4932,1,censerTot,NA
4932,17,toTot,NA
4932,5,smoTot,NA
4932,26,ollaTot,NA
4932,1,comalTot,NA
4932,1,foreignTot,NA
4932,2,granTot,NA
4933,32,obsidianTot,NA
4933,5,basaltTot,NA
4933,1,figTot,NA
4933,72,totAll,NA
4933,1,totTzac,NA
4933,6,totMicc,NA
4933,10,totTlam,NA
4933,2,totXola,NA
4933,3,totMete,NA
4933,4,toTot,NA
4933,10,ollaTot,NA
4933,2,granTot,NA
4934,22,obsidianTot,NA
4934,5,basaltTot,NA
4934,50,totAll,NA
4934,2,totMicc,NA
4934,8,totTlam,NA
4934,5,totXola,NA
4934,7,toTot,NA
4934,2,smoTot,NA
4934,5,ollaTot,NA
4935,21,obsidianTot,NA
4935,3,basaltTot,NA
4935,2,figTot,NA
4935,24,totAll,NA
4935,1,totMicc,NA
4935,7,totTlam,NA
4935,3,toTot,NA
4935,7,ollaTot,NA
4936,37,obsidianTot,NA
4936,1,basaltTot,NA
4936,44,totAll,NA
4936,4,totTzac,NA
4936,6,totMicc,NA
4936,7,totTlam,NA
4936,2,totXola,NA
4936,1,smoTot,NA
4936,12,ollaTot,NA
4937,73,obsidianTot,NA
4937,4,figTot,NA
4937,115,totAll,NA
4937,6,totTzac,NA
4937,14,totMicc,NA
4937,24,totTlam,NA
4937,14,totXola,NA
4937,2,totMete,NA
4937,13,toTot,NA
4937,8,smoTot,NA
4937,27,ollaTot,NA
4937,1,foreignTot,NA
4937,3,granTot,NA
4938,123,obsidianTot,NA
4938,10,basaltTot,NA
4938,7,figTot,NA
4938,2,candTot,NA
4938,231,totAll,NA
4938,8,totTzac,NA
4938,14,totMicc,NA
4938,70,totTlam,NA
4938,27,totXola,NA
4938,5,totMete,NA
4938,2,censerTot,NA
4938,37,toTot,NA
4938,21,smoTot,NA
4938,73,ollaTot,NA
4938,2,comalTot,NA
4938,2,foreignTot,NA
4938,3,granTot,NA
4939,34,obsidianTot,NA
4939,2,basaltTot,NA
4939,7,figTot,NA
4939,2,candTot,NA
4939,74,totAll,NA
4939,3,totTzac,NA
4939,2,totMicc,NA
4939,27,totTlam,NA
4939,11,totXola,NA
4939,6,toTot,NA
4939,10,smoTot,NA
4939,28,ollaTot,NA
4939,1,nubbinTot,NA
4940,22,obsidianTot,NA
4940,1,basaltTot,NA
4940,2,figTot,NA
4940,34,totAll,NA
4940,1,totTzac,NA
4940,2,totMicc,NA
4940,6,totTlam,NA
4940,6,totXola,NA
4940,1,totMete,NA
4940,5,toTot,NA
4940,4,smoTot,NA
4940,10,ollaTot,NA
4941,38,obsidianTot,NA
4941,3,basaltTot,NA
4941,62,totAll,NA
4941,1,totTzac,NA
4941,4,totMicc,NA
4941,9,totTlam,NA
4941,1,totXola,NA
4941,5,toTot,NA
4941,4,ollaTot,NA
4942,19,obsidianTot,NA
4942,2,basaltTot,NA
4942,4,figTot,NA
4942,1,candTot,NA
4942,91,totAll,NA
4942,12,totTlam,NA
4942,5,totXola,NA
4942,21,toTot,NA
4942,4,smoTot,NA
4942,9,ollaTot,NA
4943,44,obsidianTot,NA
4943,5,basaltTot,NA
4943,3,figTot,NA
4943,1,candTot,NA
4943,136,totAll,NA
4943,4,totTzac,NA
4943,8,totMicc,NA
4943,41,totTlam,NA
4943,13,totXola,NA
4943,1,censerTot,NA
4943,31,toTot,NA
4943,7,smoTot,NA
4943,30,ollaTot,NA
4943,1,nubbinTot,NA
4943,1,foreignTot,NA
4943,1,granTot,NA
4944,56,obsidianTot,NA
4944,1,basaltTot,NA
4944,19,totAll,NA
4944,3,totMicc,NA
4944,3,totXola,NA
4944,2,ollaTot,NA
4945,53,obsidianTot,NA
4945,9,basaltTot,NA
4945,69,totAll,NA
4945,3,totTzac,NA
4945,3,totMicc,NA
4945,5,totTlam,NA
4945,2,totXola,NA
4945,1,totMete,NA
4945,4,ollaTot,NA
4945,1,nubbinTot,NA
4946,4,obsidianTot,NA
4946,27,totAll,NA
4946,5,totTzac,NA
4946,5,totTlam,NA
4946,1,totXola,NA
4946,4,toTot,NA
4946,4,ollaTot,NA
4946,1,comalTot,NA
4947,6,obsidianTot,NA
4947,1,basaltTot,NA
4947,9,totAll,NA
4947,1,totTzac,NA
4947,2,totTlam,NA
4948,4,obsidianTot,NA
4948,1,basaltTot,NA
4948,21,totAll,NA
4948,4,totTzac,NA
4948,1,totMicc,NA
4948,1,totTlam,NA
4948,1,totXola,NA
4948,1,totMete,NA
4948,2,toTot,NA
4948,1,smoTot,NA
4948,2,ollaTot,NA
4949,2,obsidianTot,NA
4949,1,basaltTot,NA
4949,11,totAll,NA
4949,1,totTzac,NA
4949,1,totMicc,NA
4949,1,totXola,NA
4949,1,smoTot,NA
4950,32,obsidianTot,NA
4950,1,basaltTot,NA
4950,2,figTot,NA
4950,35,totAll,NA
4950,6,totMicc,NA
4950,11,totTlam,NA
4950,1,totXola,NA
4950,1,censerTot,NA
4950,3,toTot,NA
4950,1,smoTot,NA
4950,8,ollaTot,NA
4950,1,comalTot,NA
4950,1,nubbinTot,NA
4950,1,foreignTot,NA
4951,5,obsidianTot,NA
4951,3,basaltTot,NA
4951,1,figTot,NA
4951,13,totAll,NA
4951,2,totMicc,NA
4951,3,totTlam,NA
4951,2,totXola,NA
4951,1,smoTot,NA
4951,3,ollaTot,NA
4952,71,obsidianTot,NA
4952,1,basaltTot,NA
4952,1,slateTot,NA
4952,4,figTot,NA
4952,121,totAll,NA
4952,8,totTzac,NA
4952,23,totMicc,NA
4952,18,totTlam,NA
4952,9,totXola,NA
4952,5,totMete,NA
4952,2,censerTot,NA
4952,6,toTot,NA
4952,22,ollaTot,NA
4952,1,nubbinTot,NA
4953,28,obsidianTot,NA
4953,2,basaltTot,NA
4953,2,figTot,NA
4953,98,totAll,NA
4953,8,totTzac,NA
4953,15,totMicc,NA
4953,9,totTlam,NA
4953,7,totXola,NA
4953,3,totMete,NA
4953,1,censerTot,NA
4953,3,toTot,NA
4953,3,smoTot,NA
4953,14,ollaTot,NA
4953,1,comalTot,NA
4953,1,nubbinTot,NA
4953,2,granTot,NA
4954,121,obsidianTot,NA
4954,2,basaltTot,NA
4954,6,figTot,NA
4954,91,totAll,NA
4954,3,totTzac,NA
4954,7,totMicc,NA
4954,4,totTlam,NA
4954,12,totXola,NA
4954,3,totMete,NA
4954,5,toTot,NA
4954,4,smoTot,NA
4954,9,ollaTot,NA
4955,52,obsidianTot,NA
4955,2,basaltTot,NA
4955,4,figTot,NA
4955,125,totAll,NA
4955,8,totTzac,NA
4955,29,totMicc,NA
4955,19,totTlam,NA
4955,12,totXola,NA
4955,2,totMete,NA
4955,2,censerTot,NA
4955,7,toTot,NA
4955,25,ollaTot,NA
4955,4,comalTot,NA
4955,2,granTot,NA
4956,44,obsidianTot,NA
4956,39,totAll,NA
4956,5,totTzac,NA
4956,10,totMicc,NA
4956,3,totXola,NA
4956,2,censerTot,NA
4956,6,ollaTot,NA
4956,1,nubbinTot,NA
4956,1,granTot,NA
4957,160,obsidianTot,NA
4957,7,basaltTot,NA
4957,10,figTot,NA
4957,167,totAll,NA
4957,1,totPatl,NA
4957,25,totTzac,NA
4957,34,totMicc,NA
4957,16,totTlam,NA
4957,13,totXola,NA
4957,5,totMete,NA
4957,4,censerTot,NA
4957,27,toTot,NA
4957,3,smoTot,NA
4957,30,ollaTot,NA
4957,3,comalTot,NA
4957,1,nubbinTot,NA
4957,1,foreignTot,NA
4957,1,granTot,NA
4958,63,obsidianTot,NA
4958,1,basaltTot,NA
4958,7,figTot,NA
4958,48,totAll,NA
4958,6,totTzac,NA
4958,5,totMicc,NA
4958,3,totTlam,NA
4958,3,totXola,NA
4958,4,toTot,NA
4958,8,ollaTot,NA
4958,1,nubbinTot,NA
4959,344,obsidianTot,NA
4959,1,basaltTot,NA
4959,1,candTot,NA
4959,33,totAll,NA
4959,4,totMicc,NA
4959,3,totTlam,NA
4959,3,totXola,NA
4959,2,censerTot,NA
4959,4,toTot,NA
4960,83,obsidianTot,NA
4960,3,basaltTot,NA
4960,2,figTot,NA
4960,36,totAll,NA
4960,1,totTzac,NA
4960,5,totMicc,NA
4960,4,totTlam,NA
4960,8,totXola,NA
4960,6,toTot,NA
4960,4,smoTot,NA
4960,9,ollaTot,NA
4960,1,comalTot,NA
4961,65,obsidianTot,NA
4961,3,basaltTot,NA
4961,2,figTot,NA
4961,24,totAll,NA
4961,3,totTzac,NA
4961,3,totMicc,NA
4961,4,totTlam,NA
4961,1,totXola,NA
4961,1,censerTot,NA
4961,3,toTot,NA
4961,6,ollaTot,NA
4961,1,granTot,NA
4962,45,obsidianTot,NA
4962,1,basaltTot,NA
4962,3,figTot,NA
4962,78,totAll,NA
4962,2,totTzac,NA
4962,12,totMicc,NA
4962,28,totTlam,NA
4962,6,totXola,NA
4962,2,totMete,NA
4962,3,censerTot,NA
4962,5,toTot,NA
4962,26,ollaTot,NA
4962,3,comalTot,NA
4962,1,nubbinTot,NA
4963,199,obsidianTot,NA
4963,3,basaltTot,NA
4963,7,figTot,NA
4963,137,totAll,NA
4963,5,totTzac,NA
4963,19,totMicc,NA
4963,25,totTlam,NA
4963,13,totXola,NA
4963,2,totMete,NA
4963,3,censerTot,NA
4963,5,toTot,NA
4963,1,smoTot,NA
4963,30,ollaTot,NA
4963,2,comalTot,NA
4963,4,nubbinTot,NA
4964,41,obsidianTot,NA
4964,1,basaltTot,NA
4964,1,figTot,NA
4964,57,totAll,NA
4964,7,totTzac,NA
4964,14,totMicc,NA
4964,13,totTlam,NA
4964,6,totXola,NA
4964,2,censerTot,NA
4964,6,toTot,NA
4964,12,ollaTot,NA
4964,2,nubbinTot,NA
4965,76,obsidianTot,NA
4965,1,basaltTot,NA
4965,1,figTot,NA
4965,36,totAll,NA
4965,3,totTzac,NA
4965,9,totMicc,NA
4965,7,totTlam,NA
4965,4,totXola,NA
4965,3,toTot,NA
4965,1,smoTot,NA
4965,12,ollaTot,NA
4965,1,comalTot,NA
4965,1,nubbinTot,NA
4966,50,obsidianTot,NA
4966,2,basaltTot,NA
4966,3,figTot,NA
4966,77,totAll,NA
4966,3,totPatl,NA
4966,1,totTzac,NA
4966,5,totMicc,NA
4966,27,totTlam,NA
4966,5,totXola,NA
4966,1,totMete,NA
4966,1,censerTot,NA
4966,5,toTot,NA
4966,2,smoTot,NA
4966,27,ollaTot,NA
4967,50,obsidianTot,NA
4967,3,basaltTot,NA
4967,5,figTot,NA
4967,1,candTot,NA
4967,159,totAll,NA
4967,4,totTzac,NA
4967,33,totMicc,NA
4967,57,totTlam,NA
4967,7,totXola,NA
4967,3,totMete,NA
4967,1,censerTot,NA
4967,7,toTot,NA
4967,54,ollaTot,NA
4967,1,comalTot,NA
4967,3,nubbinTot,NA
4967,2,granTot,NA
4968,41,obsidianTot,NA
4968,6,figTot,NA
4968,106,totAll,NA
4968,5,totTzac,NA
4968,14,totMicc,NA
4968,53,totTlam,NA
4968,7,totXola,NA
4968,2,totMete,NA
4968,6,toTot,NA
4968,2,smoTot,NA
4968,60,ollaTot,NA
4968,1,comalTot,NA
4968,1,granTot,NA
4969,91,obsidianTot,NA
4969,2,basaltTot,NA
4969,2,figTot,NA
4969,254,totAll,NA
4969,6,totTzac,NA
4969,50,totMicc,NA
4969,100,totTlam,NA
4969,21,totXola,NA
4969,8,totMete,NA
4969,4,censerTot,NA
4969,13,toTot,NA
4969,114,ollaTot,NA
4969,2,comalTot,NA
4969,3,nubbinTot,NA
4969,2,foreignTot,NA
4970,45,obsidianTot,NA
4970,5,basaltTot,NA
4970,5,figTot,NA
4970,1,candTot,NA
4970,203,totAll,NA
4970,2,totTzac,NA
4970,42,totMicc,NA
4970,78,totTlam,NA
4970,24,totXola,NA
4970,4,totMete,NA
4970,3,censerTot,NA
4970,5,toTot,NA
4970,2,smoTot,NA
4970,111,ollaTot,NA
4970,1,comalTot,NA
4970,1,nubbinTot,NA
4971,39,obsidianTot,NA
4971,3,basaltTot,NA
4971,4,figTot,NA
4971,145,totAll,NA
4971,4,totTzac,NA
4971,31,totMicc,NA
4971,81,totTlam,NA
4971,11,totXola,NA
4971,5,toTot,NA
4971,2,smoTot,NA
4971,110,ollaTot,NA
4971,3,comalTot,NA
4972,25,obsidianTot,NA
4972,1,basaltTot,NA
4972,5,figTot,NA
4972,65,totAll,NA
4972,13,totMicc,NA
4972,24,totTlam,NA
4972,5,totXola,NA
4972,2,censerTot,NA
4972,5,toTot,NA
4972,2,smoTot,NA
4972,35,ollaTot,NA
4973,21,obsidianTot,NA
4973,1,basaltTot,NA
4973,65,totAll,NA
4973,3,totTzac,NA
4973,10,totMicc,NA
4973,20,totTlam,NA
4973,4,totXola,NA
4973,4,toTot,NA
4973,1,smoTot,NA
4973,29,ollaTot,NA
4974,36,obsidianTot,NA
4974,2,basaltTot,NA
4974,80,totAll,NA
4974,1,totTzac,NA
4974,11,totMicc,NA
4974,14,totTlam,NA
4974,5,totXola,NA
4974,3,totMete,NA
4974,1,censerTot,NA
4974,6,toTot,NA
4974,2,smoTot,NA
4974,21,ollaTot,NA
4974,1,granTot,NA
4975,58,obsidianTot,NA
4975,3,figTot,NA
4975,92,totAll,NA
4975,6,totTzac,NA
4975,16,totMicc,NA
4975,12,totTlam,NA
4975,15,totXola,NA
4975,3,totMete,NA
4975,1,toTot,NA
4975,2,smoTot,NA
4975,12,ollaTot,NA
4975,2,comalTot,NA
4976,12,obsidianTot,NA
4976,2,basaltTot,NA
4976,5,figTot,NA
4976,66,totAll,NA
4976,5,totTzac,NA
4976,11,totMicc,NA
4976,5,totTlam,NA
4976,9,totXola,NA
4976,2,censerTot,NA
4976,1,toTot,NA
4976,10,ollaTot,NA
4976,1,comalTot,NA
4976,2,granTot,NA
4977,11,obsidianTot,NA
4977,3,basaltTot,NA
4977,2,figTot,NA
4977,56,totAll,NA
4977,5,totTzac,NA
4977,7,totMicc,NA
4977,9,totTlam,NA
4977,4,totXola,NA
4977,1,toTot,NA
4977,14,ollaTot,NA
4977,1,comalTot,NA
4978,24,obsidianTot,NA
4978,3,basaltTot,NA
4978,54,totAll,NA
4978,6,totMicc,NA
4978,17,totTlam,NA
4978,3,totXola,NA
4978,3,toTot,NA
4978,15,ollaTot,NA
4978,1,comalTot,NA
4978,1,granTot,NA
4979,57,obsidianTot,NA
4979,4,basaltTot,NA
4979,3,figTot,NA
4979,205,totAll,NA
4979,21,totTzac,NA
4979,22,totMicc,NA
4979,28,totTlam,NA
4979,10,totXola,NA
4979,3,totMete,NA
4979,1,censerTot,NA
4979,39,toTot,NA
4979,30,ollaTot,NA
4979,3,comalTot,NA
4979,6,nubbinTot,NA
4980,49,obsidianTot,NA
4980,8,basaltTot,NA
4980,3,figTot,NA
4980,134,totAll,NA
4980,13,totTzac,NA
4980,18,totMicc,NA
4980,15,totTlam,NA
4980,5,totXola,NA
4980,6,totMete,NA
4980,6,toTot,NA
4980,19,ollaTot,NA
4980,1,comalTot,NA
4980,3,nubbinTot,NA
4981,15,obsidianTot,NA
4981,2,basaltTot,NA
4981,5,figTot,NA
4981,137,totAll,NA
4981,9,totTzac,NA
4981,14,totMicc,NA
4981,11,totTlam,NA
4981,6,totXola,NA
4981,9,toTot,NA
4981,17,ollaTot,NA
4981,5,comalTot,NA
4981,1,nubbinTot,NA
4981,1,foreignTot,NA
4981,1,granTot,NA
4982,63,obsidianTot,NA
4982,2,basaltTot,NA
4982,1,figTot,NA
4982,1,candTot,NA
4982,125,totAll,NA
4982,6,totTzac,NA
4982,14,totMicc,NA
4982,17,totTlam,NA
4982,13,totXola,NA
4982,3,totMete,NA
4982,2,censerTot,NA
4982,7,toTot,NA
4982,1,smoTot,NA
4982,27,ollaTot,NA
4983,8,obsidianTot,NA
4983,13,totAll,NA
4983,3,totMicc,NA
4983,1,totTlam,NA
4983,1,totXola,NA
4983,2,toTot,NA
4983,4,ollaTot,NA
4984,68,obsidianTot,NA
4984,10,basaltTot,NA
4984,7,figTot,NA
4984,201,totAll,NA
4984,19,totTzac,NA
4984,28,totMicc,NA
4984,38,totTlam,NA
4984,27,totXola,NA
4984,8,totMete,NA
4984,11,toTot,NA
4984,1,smoTot,NA
4984,57,ollaTot,NA
4984,3,comalTot,NA
4984,3,nubbinTot,NA
4984,5,granTot,NA
4985,31,obsidianTot,NA
4985,9,basaltTot,NA
4985,7,figTot,NA
4985,142,totAll,NA
4985,27,totTzac,NA
4985,13,totMicc,NA
4985,10,totTlam,NA
4985,1,censerTot,NA
4985,1,toTot,NA
4985,13,ollaTot,NA
4985,3,comalTot,NA
4986,48,obsidianTot,NA
4986,14,basaltTot,NA
4986,5,figTot,NA
4986,140,totAll,NA
4986,8,totTzac,NA
4986,4,totMicc,NA
4986,9,totTlam,NA
4986,6,totXola,NA
4986,1,censerTot,NA
4986,4,toTot,NA
4986,7,ollaTot,NA
4986,1,nubbinTot,NA
4987,37,obsidianTot,NA
4987,4,basaltTot,NA
4987,1,figTot,NA
4987,88,totAll,NA
4987,8,totTzac,NA
4987,8,totMicc,NA
4987,8,totTlam,NA
4987,4,totXola,NA
4987,4,toTot,NA
4987,14,ollaTot,NA
4987,1,nubbinTot,NA
4987,1,foreignTot,NA
4988,24,obsidianTot,NA
4988,3,basaltTot,NA
4988,1,figTot,NA
4988,85,totAll,NA
4988,16,totTzac,NA
4988,7,totMicc,NA
4988,12,totTlam,NA
4988,6,totXola,NA
4988,1,censerTot,NA
4988,3,toTot,NA
4988,2,smoTot,NA
4988,17,ollaTot,NA
4988,1,comalTot,NA
4988,1,nubbinTot,NA
4988,2,foreignTot,NA
4989,13,obsidianTot,NA
4989,2,basaltTot,NA
4989,1,figTot,NA
4989,65,totAll,NA
4989,5,totTzac,NA
4989,6,totMicc,NA
4989,2,totTlam,NA
4989,8,totXola,NA
4989,4,toTot,NA
4989,7,ollaTot,NA
4989,1,nubbinTot,NA
4990,28,obsidianTot,NA
4990,1,basaltTot,NA
4990,2,figTot,NA
4990,1,candTot,NA
4990,40,totAll,NA
4990,3,totTzac,NA
4990,5,totMicc,NA
4990,10,totTlam,NA
4990,4,totXola,NA
4990,2,toTot,NA
4990,1,smoTot,NA
4990,15,ollaTot,NA
4991,19,obsidianTot,NA
4991,10,basaltTot,NA
4991,4,figTot,NA
4991,165,totAll,NA
