ArtCode1,ArtCode2,ArtCode3,SSN,Count,Where
1,12,74,4483,0,Missing
1,12,75,4483,0,Missing
1,12,76,4483,0,Missing
1,12,77,4483,0,Missing
1,12,78,4483,0,Missing
1,12,79,4483,0,Missing
1,12,80,4483,0,Missing
1,12,81,4483,0,Missing
1,12,82,4483,0,Missing
1,12,46,4483,0,Missing
2,9,45,4483,2,NA
2,9,46,4483,4,NA
1,16,107,4483,1,NA
1,11,71,4483,1,NA
2,9,62,4483,1,NA
2,9,44,4483,2,NA
0,0,146,4483,1200,NA
0,0,148,4483,0,Missing
3,3,109,4484,0,Missing
6,22,124,4484,2,NA
6,22,136,4484,0,Missing
1,19,116,4484,1,NA
1,12,74,4484,1,NA
1,12,75,4484,0,Missing
1,12,76,4484,0,Missing
1,12,77,4484,0,Missing
1,12,78,4484,0,Missing
1,12,79,4484,0,Missing
1,12,80,4484,0,Missing
1,12,81,4484,0,Missing
1,12,82,4484,0,Missing
1,12,46,4484,1,NA
2,9,45,4484,11,NA
2,9,46,4484,11,NA
0,0,146,4484,1810,NA
3,3,109,4485,0,Missing
6,22,136,4485,0,Missing
1,19,113,4485,1,NA
1,19,116,4485,1,NA
2,7,27,4485,0,Missing
2,7,28,4485,0,Missing
2,7,29,4485,0,Missing
2,7,30,4485,0,Missing
2,9,45,4485,4,NA
2,9,46,4485,1,NA
1,16,107,4485,4,NA
1,10,65,4485,6,NA
2,9,44,4485,1,NA
0,0,146,4485,1100,NA
0,0,148,4485,0,Missing
6,22,124,4486,2,NA
6,22,136,4486,0,Missing
1,19,116,4486,1,NA
1,12,74,4486,1,NA
1,12,75,4486,0,Missing
1,12,76,4486,0,Missing
1,12,77,4486,0,Missing
1,12,78,4486,0,Missing
1,12,79,4486,0,Missing
1,12,80,4486,0,Missing
1,12,81,4486,0,Missing
1,12,82,4486,0,Missing
1,12,46,4486,1,NA
2,9,45,4486,11,NA
2,9,46,4486,11,NA
2,9,44,4486,1,NA
0,0,146,4486,1810,NA
6,22,136,4487,0,Missing
1,19,113,4487,1,NA
1,19,116,4487,1,NA
2,7,27,4487,0,Missing
2,7,28,4487,0,Missing
2,7,29,4487,0,Missing
2,7,30,4487,0,Missing
2,9,45,4487,4,NA
2,9,46,4487,1,NA
1,16,107,4487,4,NA
1,10,65,4487,6,NA
0,0,146,4487,1100,NA
0,0,148,4487,0,Missing
6,22,124,4488,1,NA
6,22,125,4488,1,NA
6,22,126,4488,1,NA
6,22,127,4488,1,NA
6,22,128,4488,1,NA
6,22,136,4488,0,Missing
6,22,141,4488,1,NA
1,19,112,4488,5,NA
1,19,114,4488,12,NA
1,19,115,4488,4,NA
1,19,116,4488,4,NA
1,18,18,4488,0,Missing
4,20,20,4488,1,NA
1,12,74,4488,0,Missing
1,12,75,4488,0,Missing
1,12,76,4488,0,Missing
1,12,77,4488,0,Missing
1,12,78,4488,0,Missing
1,12,79,4488,0,Missing
1,12,80,4488,0,Missing
1,12,81,4488,0,Missing
1,12,82,4488,0,Missing
1,12,46,4488,0,Missing
1,12,84,4488,3,NA
2,9,53,4488,3,NA
2,9,45,4488,3,NA
2,9,46,4488,32,NA
2,8,36,4488,2,NA
2,8,37,4488,2,NA
1,16,107,4488,1,NA
1,16,108,4488,1,NA
1,15,101,4488,2,NA
1,15,102,4488,8,NA
1,15,103,4488,14,NA
1,15,104,4488,5,NA
1,11,73,4488,1,NA
1,14,96,4488,2,NA
1,14,97,4488,0,Missing
2,9,62,4488,1,NA
2,9,63,4488,3,NA
1,10,65,4488,24,NA
2,9,44,4488,8,NA
0,0,146,4488,6000,NA
0,0,147,4488,4,NA
0,0,148,4488,306,NA
6,22,124,4489,1,NA
6,22,125,4489,1,NA
6,22,136,4489,0,Missing
1,19,112,4489,7,NA
1,19,114,4489,3,NA
1,19,115,4489,3,NA
1,19,116,4489,2,NA
1,12,74,4489,0,Missing
1,12,75,4489,0,Missing
1,12,76,4489,0,Missing
1,12,77,4489,0,Missing
1,12,78,4489,0,Missing
1,12,79,4489,0,Missing
1,12,80,4489,0,Missing
1,12,81,4489,0,Missing
1,12,82,4489,0,Missing
1,12,46,4489,0,Missing
2,9,52,4489,1,NA
2,9,45,4489,16,NA
2,9,46,4489,36,NA
2,8,36,4489,1,NA
2,8,37,4489,3,NA
2,8,38,4489,2,NA
1,16,106,4489,4,NA
1,16,107,4489,5,NA
1,16,108,4489,3,NA
1,15,101,4489,8,NA
1,15,102,4489,6,NA
1,15,103,4489,19,NA
1,15,104,4489,1,NA
1,11,69,4489,1,NA
1,11,70,4489,4,NA
1,11,71,4489,4,NA
1,14,95,4489,1,NA
2,9,57,4489,1,NA
2,9,62,4489,1,NA
2,9,63,4489,4,NA
1,10,65,4489,12,NA
0,0,146,4489,3360,NA
0,0,147,4489,7,NA
0,0,148,4489,930,NA
6,22,124,449,1,NA
6,22,136,449,0,Missing
1,19,112,449,17,NA
1,19,113,449,37,NA
1,19,114,449,31,NA
1,19,115,449,1,NA
1,19,116,449,2,NA
1,17,111,449,1,NA
1,12,77,449,1,NA
1,12,78,449,1,NA
1,12,79,449,1,NA
1,12,80,449,2,NA
1,12,46,449,1,NA
2,7,27,449,0,Missing
2,7,28,449,0,Missing
2,7,29,449,0,Missing
2,7,30,449,0,Missing
2,7,31,449,0,Missing
2,7,32,449,0,Missing
2,9,45,449,19,NA
2,9,46,449,51,NA
2,8,36,449,3,NA
2,8,37,449,2,NA
2,8,40,449,0,Missing
1,10,64,449,1,NA
1,16,107,449,2,NA
1,15,101,449,3,NA
1,15,103,449,6,NA
1,11,71,449,2,NA
1,14,96,449,4,NA
1,13,87,449,1,NA
1,13,89,449,2,NA
1,13,92,449,1,NA
2,9,62,449,1,NA
1,10,65,449,20,NA
2,9,44,449,9,NA
2,9,145,449,1,NA
0,0,146,449,2380,NA
0,0,147,449,4,NA
6,22,128,4490,0,Missing
6,22,136,4490,0,Missing
1,19,112,4490,4,NA
1,19,114,4490,4,NA
1,19,115,4490,1,NA
1,12,74,4490,0,Missing
1,12,75,4490,0,Missing
1,12,76,4490,0,Missing
1,12,77,4490,0,Missing
1,12,78,4490,0,Missing
1,12,79,4490,0,Missing
1,12,80,4490,0,Missing
1,12,81,4490,0,Missing
1,12,82,4490,0,Missing
1,12,46,4490,0,Missing
1,12,84,4490,1,NA
2,9,45,4490,11,NA
2,9,46,4490,6,NA
2,9,57,4490,1,NA
2,9,62,4490,2,NA
1,10,65,4490,5,NA
2,9,44,4490,7,NA
0,0,146,4490,10370,NA
6,22,124,4491,3,NA
6,22,125,4491,3,NA
6,22,128,4491,2,NA
6,22,136,4491,0,Missing
1,19,112,4491,1,NA
1,19,114,4491,1,NA
1,12,74,4491,0,Missing
1,12,75,4491,0,Missing
1,12,76,4491,0,Missing
1,12,77,4491,0,Missing
1,12,78,4491,0,Missing
1,12,79,4491,0,Missing
1,12,80,4491,0,Missing
1,12,81,4491,0,Missing
1,12,82,4491,0,Missing
1,12,46,4491,0,Missing
2,9,53,4491,1,NA
2,9,45,4491,7,NA
2,9,46,4491,12,NA
2,8,36,4491,1,NA
2,8,37,4491,1,NA
1,16,107,4491,4,NA
1,16,108,4491,1,NA
1,15,102,4491,3,NA
1,15,103,4491,2,NA
1,15,104,4491,2,NA
1,11,70,4491,1,NA
1,14,94,4491,0,Missing
1,14,97,4491,0,Missing
1,10,65,4491,3,NA
2,9,44,4491,6,NA
0,0,146,4491,2700,NA
0,0,148,4491,780,NA
6,22,124,4492,1,NA
6,22,136,4492,0,Missing
1,19,112,4492,2,NA
1,19,116,4492,1,NA
1,12,74,4492,0,Missing
1,12,75,4492,0,Missing
1,12,76,4492,0,Missing
1,12,77,4492,0,Missing
1,12,78,4492,0,Missing
1,12,79,4492,0,Missing
1,12,80,4492,0,Missing
1,12,81,4492,0,Missing
1,12,82,4492,0,Missing
1,12,46,4492,0,Missing
2,7,27,4492,0,Missing
2,7,28,4492,0,Missing
2,7,29,4492,0,Missing
2,7,30,4492,0,Missing
2,7,31,4492,0,Missing
2,9,45,4492,5,NA
2,9,46,4492,4,NA
2,8,37,4492,1,NA
2,8,38,4492,1,NA
1,16,106,4492,2,NA
1,16,107,4492,3,NA
2,9,63,4492,0,Missing
1,10,65,4492,3,NA
2,9,44,4492,9,NA
0,0,146,4492,720,NA
0,0,147,4492,0,Missing
0,0,148,4492,500,NA
6,22,125,4493,1,NA
6,22,136,4493,0,Missing
1,19,112,4493,5,NA
1,19,114,4493,2,NA
1,19,115,4493,2,NA
1,19,116,4493,1,NA
6,21,122,4493,1,NA
1,12,74,4493,0,Missing
1,12,75,4493,0,Missing
1,12,76,4493,0,Missing
1,12,77,4493,0,Missing
1,12,78,4493,0,Missing
1,12,79,4493,0,Missing
1,12,80,4493,0,Missing
1,12,81,4493,0,Missing
1,12,82,4493,0,Missing
1,12,46,4493,0,Missing
1,12,84,4493,2,NA
2,9,45,4493,16,NA
2,8,35,4493,1,NA
2,8,36,4493,3,NA
2,8,37,4493,2,NA
2,8,38,4493,3,NA
1,10,64,4493,12,NA
1,16,106,4493,3,NA
1,16,107,4493,4,NA
1,16,108,4493,3,NA
1,15,101,4493,11,NA
1,15,102,4493,10,NA
1,15,103,4493,25,NA
1,11,69,4493,2,NA
1,11,70,4493,2,NA
1,14,96,4493,3,NA
1,14,97,4493,0,Missing
2,9,57,4493,1,NA
1,13,85,4493,0,Missing
1,13,86,4493,0,Missing
1,13,87,4493,0,Missing
1,13,88,4493,0,Missing
1,13,89,4493,0,Missing
1,13,90,4493,0,Missing
1,13,91,4493,0,Missing
1,13,92,4493,0,Missing
2,9,62,4493,1,NA
2,9,63,4493,2,NA
1,10,65,4493,2,NA
0,0,146,4493,2980,NA
6,22,124,4494,1,NA
6,22,136,4494,0,Missing
1,19,112,4494,4,NA
1,19,113,4494,3,NA
1,19,114,4494,3,NA
1,19,115,4494,3,NA
1,19,116,4494,2,NA
1,19,120,4494,2,NA
1,12,74,4494,1,NA
1,12,75,4494,0,Missing
1,12,76,4494,0,Missing
1,12,77,4494,0,Missing
1,12,78,4494,0,Missing
1,12,79,4494,0,Missing
1,12,80,4494,0,Missing
1,12,81,4494,0,Missing
1,12,82,4494,0,Missing
1,12,46,4494,1,NA
2,9,45,4494,11,NA
2,9,46,4494,4,NA
2,8,37,4494,1,NA
1,10,64,4494,12,NA
1,16,107,4494,3,NA
1,15,101,4494,2,NA
1,15,102,4494,2,NA
1,15,105,4494,1,NA
1,14,96,4494,2,NA
1,14,97,4494,0,Missing
1,13,85,4494,0,Missing
1,13,86,4494,0,Missing
1,13,87,4494,0,Missing
1,13,88,4494,0,Missing
1,13,89,4494,0,Missing
1,13,90,4494,0,Missing
1,13,91,4494,0,Missing
1,13,92,4494,0,Missing
2,9,62,4494,1,NA
1,10,65,4494,2,NA
2,9,44,4494,18,NA
0,0,146,4494,2550,NA
6,22,128,4495,1,NA
6,22,131,4495,2,NA
6,22,136,4495,0,Missing
1,19,112,4495,4,NA
1,19,114,4495,1,NA
1,19,115,4495,1,NA
1,12,74,4495,0,Missing
1,12,75,4495,0,Missing
1,12,76,4495,0,Missing
1,12,77,4495,0,Missing
1,12,78,4495,0,Missing
1,12,79,4495,0,Missing
1,12,80,4495,0,Missing
1,12,81,4495,0,Missing
1,12,82,4495,0,Missing
1,12,46,4495,0,Missing
2,9,52,4495,3,NA
2,9,45,4495,11,NA
2,9,46,4495,5,NA
2,8,36,4495,4,NA
2,8,37,4495,1,NA
2,8,38,4495,4,NA
1,10,64,4495,1,NA
1,16,107,4495,4,NA
1,15,101,4495,2,NA
1,15,102,4495,1,NA
1,15,103,4495,10,NA
1,11,69,4495,1,NA
1,11,70,4495,2,NA
1,14,95,4495,4,NA
1,14,96,4495,2,NA
1,14,97,4495,0,Missing
2,9,57,4495,4,NA
2,9,62,4495,0,Missing
1,10,65,4495,17,NA
2,9,44,4495,4,NA
0,0,146,4495,1100,NA
0,0,147,4495,9,NA
0,0,148,4495,912,NA
6,22,136,4496,0,Missing
6,22,141,4496,1,NA
1,19,112,4496,7,NA
1,19,115,4496,2,NA
1,17,111,4496,0,Missing
1,18,18,4496,0,Missing
6,24,144,4496,0,Missing
6,21,122,4496,0,Missing
6,21,123,4496,0,Missing
1,12,74,4496,0,Missing
1,12,75,4496,0,Missing
1,12,76,4496,0,Missing
1,12,77,4496,0,Missing
1,12,78,4496,0,Missing
1,12,79,4496,0,Missing
1,12,80,4496,0,Missing
1,12,81,4496,0,Missing
1,12,82,4496,0,Missing
1,12,46,4496,0,Missing
2,7,27,4496,0,Missing
2,7,28,4496,0,Missing
2,7,29,4496,0,Missing
2,7,30,4496,0,Missing
2,9,45,4496,17,NA
2,9,46,4496,7,NA
2,8,36,4496,3,NA
1,10,64,4496,1,NA
1,16,106,4496,2,NA
1,16,107,4496,2,NA
1,16,108,4496,1,NA
1,15,101,4496,5,NA
1,15,102,4496,3,NA
1,15,103,4496,14,NA
1,11,69,4496,1,NA
1,11,70,4496,1,NA
1,14,96,4496,5,NA
1,14,97,4496,0,Missing
2,9,62,4496,2,NA
2,9,63,4496,1,NA
1,10,65,4496,21,NA
2,9,44,4496,2,NA
0,0,146,4496,1900,NA
0,0,147,4496,10,NA
0,0,148,4496,660,NA
6,22,136,4497,0,Missing
1,19,112,4497,5,NA
1,19,114,4497,2,NA
1,19,115,4497,1,NA
1,12,74,4497,0,Missing
1,12,75,4497,0,Missing
1,12,76,4497,0,Missing
1,12,77,4497,0,Missing
1,12,78,4497,0,Missing
1,12,79,4497,0,Missing
1,12,80,4497,0,Missing
1,12,81,4497,0,Missing
1,12,82,4497,0,Missing
1,12,46,4497,0,Missing
2,9,52,4497,2,NA
2,9,53,4497,2,NA
2,9,45,4497,16,NA
2,9,46,4497,4,NA
2,8,36,4497,3,NA
2,8,38,4497,2,NA
1,16,106,4497,2,NA
1,16,107,4497,4,NA
1,15,101,4497,9,NA
1,15,103,4497,8,NA
1,15,104,4497,2,NA
1,11,68,4497,1,NA
1,11,69,4497,2,NA
1,11,70,4497,1,NA
1,14,96,4497,2,NA
1,14,97,4497,0,Missing
2,9,57,4497,11,NA
1,13,85,4497,0,Missing
1,13,86,4497,0,Missing
1,13,87,4497,0,Missing
1,13,88,4497,0,Missing
1,13,89,4497,0,Missing
1,13,90,4497,0,Missing
1,13,91,4497,0,Missing
1,13,92,4497,0,Missing
2,9,59,4497,1,NA
2,9,60,4497,1,NA
2,9,62,4497,2,NA
1,10,65,4497,16,NA
0,0,146,4497,1640,NA
0,0,148,4497,1296,NA
6,22,136,4498,0,Missing
1,19,112,4498,5,NA
1,19,113,4498,1,NA
2,9,45,4498,9,NA
2,9,46,4498,4,NA
1,16,106,4498,1,NA
1,16,107,4498,2,NA
2,9,62,4498,1,NA
1,10,65,4498,7,NA
0,0,146,4498,1400,NA
0,0,148,4498,0,Missing
6,22,136,4499,0,Missing
1,19,112,4499,265,NA
1,19,113,4499,247,NA
1,19,114,4499,3,NA
1,19,115,4499,1,NA
1,19,116,4499,1,NA
1,12,74,4499,0,Missing
1,12,84,4499,1,NA
2,9,45,4499,6,NA
2,9,46,4499,3,NA
2,8,36,4499,1,NA
2,8,39,4499,1,NA
1,10,64,4499,1,NA
1,16,106,4499,2,NA
1,16,107,4499,5,NA
1,15,101,4499,2,NA
1,15,103,4499,1,NA
1,11,70,4499,1,NA
2,9,62,4499,1,NA
1,10,65,4499,31,NA
2,9,44,4499,4,NA
0,0,146,4499,1320,NA
0,0,147,4499,0,Missing
0,0,148,4499,546,NA
6,22,124,45,1,NA
6,22,125,45,1,NA
6,22,127,45,1,NA
6,22,136,45,0,Missing
1,19,112,45,62,NA
1,19,113,45,21,NA
1,19,114,45,38,NA
1,19,115,45,6,NA
1,19,116,45,1,NA
1,17,111,45,2,NA
1,18,18,45,1,NA
1,12,75,45,0,Missing
1,12,76,45,0,Missing
1,12,77,45,0,Missing
1,12,78,45,0,Missing
1,12,79,45,0,Missing
1,12,80,45,0,Missing
1,12,81,45,0,Missing
1,12,82,45,0,Missing
1,12,46,45,1,NA
1,12,84,45,1,NA
2,9,42,45,128,NA
2,9,45,45,5,NA
2,9,46,45,40,NA
1,15,101,45,10,NA
2,9,58,45,1,NA
1,10,65,45,4,NA
0,0,146,45,8920,NA
6,22,124,450,1,NA
6,22,136,450,0,Missing
1,19,113,450,4,NA
1,19,120,450,1,NA
2,7,27,450,0,Missing
2,7,28,450,0,Missing
2,7,29,450,0,Missing
2,7,30,450,0,Missing
2,9,45,450,8,NA
2,9,46,450,26,NA
2,8,36,450,1,NA
2,8,37,450,2,NA
1,16,107,450,4,NA
1,15,103,450,1,NA
1,15,104,450,2,NA
1,11,70,450,1,NA
1,11,71,450,2,NA
1,10,65,450,8,NA
2,9,44,450,2,NA
0,0,146,450,2650,NA
0,0,147,450,19,NA
0,0,148,450,3952,NA
6,22,136,4500,0,Missing
1,19,112,4500,2,NA
1,19,114,4500,1,NA
1,12,74,4500,0,Missing
1,12,75,4500,0,Missing
1,12,76,4500,0,Missing
1,12,77,4500,0,Missing
1,12,78,4500,0,Missing
1,12,79,4500,0,Missing
1,12,80,4500,0,Missing
1,12,81,4500,0,Missing
1,12,82,4500,0,Missing
1,12,46,4500,0,Missing
2,9,45,4500,5,NA
2,9,46,4500,7,NA
2,9,62,4500,1,NA
1,10,65,4500,4,NA
0,0,146,4500,320,NA
0,0,148,4500,0,Missing
6,22,124,4501,3,NA
6,22,125,4501,1,NA
6,22,126,4501,1,NA
6,22,128,4501,3,NA
6,22,136,4501,0,Missing
6,22,141,4501,1,NA
1,19,112,4501,23,NA
1,19,113,4501,5,NA
1,19,114,4501,8,NA
1,19,115,4501,3,NA
1,19,116,4501,6,NA
1,17,111,4501,0,Missing
1,12,74,4501,3,NA
1,12,75,4501,0,Missing
1,12,76,4501,0,Missing
1,12,77,4501,0,Missing
1,12,78,4501,1,NA
1,12,79,4501,1,NA
1,12,80,4501,1,NA
1,12,81,4501,0,Missing
1,12,82,4501,0,Missing
1,12,46,4501,0,Missing
2,7,31,4501,0,Missing
2,7,32,4501,1,NA
2,9,45,4501,12,NA
2,9,46,4501,19,NA
2,8,37,4501,1,NA
2,8,38,4501,2,NA
1,10,64,4501,2,NA
1,16,106,4501,1,NA
1,16,107,4501,11,NA
1,16,108,4501,1,NA
1,15,101,4501,2,NA
1,15,102,4501,9,NA
1,15,104,4501,9,NA
1,15,105,4501,3,NA
1,11,69,4501,1,NA
1,14,96,4501,1,NA
1,14,97,4501,0,Missing
2,9,55,4501,1,NA
2,9,57,4501,2,NA
2,9,62,4501,2,NA
1,10,65,4501,24,NA
2,9,44,4501,11,NA
0,0,146,4501,6030,NA
0,0,147,4501,14,NA
0,0,148,4501,3306,NA
6,22,124,4502,1,NA
6,22,136,4502,0,Missing
1,19,112,4502,8,NA
1,19,113,4502,4,NA
1,19,114,4502,5,NA
1,19,115,4502,1,NA
1,17,111,4502,0,Missing
1,18,18,4502,0,Missing
4,20,20,4502,1,NA
1,12,84,4502,1,NA
2,9,45,4502,4,NA
2,9,46,4502,8,NA
2,8,36,4502,2,NA
1,16,107,4502,2,NA
1,15,101,4502,3,NA
1,15,103,4502,1,NA
1,10,65,4502,2,NA
0,0,146,4502,3110,NA
0,0,148,4502,840,NA
6,22,124,4503,2,NA
6,22,125,4503,1,NA
6,22,136,4503,0,Missing
1,19,112,4503,89,NA
1,19,113,4503,22,NA
1,19,114,4503,2,NA
1,19,115,4503,3,NA
1,19,116,4503,8,NA
1,12,74,4503,2,NA
1,12,75,4503,0,Missing
1,12,76,4503,0,Missing
1,12,77,4503,0,Missing
1,12,78,4503,0,Missing
1,12,79,4503,1,NA
1,12,80,4503,0,Missing
1,12,81,4503,1,NA
1,12,82,4503,0,Missing
1,12,46,4503,0,Missing
1,12,84,4503,2,NA
2,9,52,4503,1,NA
2,9,45,4503,6,NA
2,9,46,4503,6,NA
2,8,36,4503,2,NA
2,8,37,4503,1,NA
2,8,38,4503,1,NA
1,16,106,4503,5,NA
1,16,107,4503,14,NA
1,15,102,4503,11,NA
1,15,103,4503,7,NA
1,11,69,4503,1,NA
1,11,70,4503,4,NA
1,14,95,4503,7,NA
1,14,96,4503,1,NA
2,9,57,4503,2,NA
2,9,58,4503,1,NA
2,9,62,4503,3,NA
1,10,65,4503,30,NA
2,9,44,4503,11,NA
0,0,146,4503,9280,NA
0,0,148,4503,4425,NA
6,22,136,4504,0,Missing
1,19,112,4504,3,NA
1,19,113,4504,2,NA
2,9,53,4504,1,NA
2,8,37,4504,1,NA
1,10,64,4504,2,NA
1,16,107,4504,4,NA
2,9,62,4504,2,NA
1,10,65,4504,3,NA
2,9,44,4504,7,NA
0,0,146,4504,1960,NA
0,0,148,4504,0,Missing
3,3,109,4505,8,NA
6,22,124,4505,2,NA
6,22,125,4505,3,NA
6,22,126,4505,1,NA
6,22,128,4505,4,NA
6,22,136,4505,0,Missing
1,19,112,4505,0,Missing
1,19,113,4505,0,Missing
1,19,114,4505,10,NA
1,19,115,4505,4,NA
1,19,116,4505,72,NA
1,17,111,4505,0,Missing
1,12,75,4505,0,Missing
1,12,76,4505,0,Missing
1,12,77,4505,0,Missing
1,12,78,4505,1,NA
1,12,79,4505,0,Missing
1,12,80,4505,0,Missing
1,12,81,4505,0,Missing
1,12,82,4505,0,Missing
1,12,46,4505,0,Missing
2,7,27,4505,0,Missing
2,7,28,4505,0,Missing
2,7,29,4505,0,Missing
2,7,30,4505,0,Missing
2,7,31,4505,0,Missing
2,7,32,4505,2,NA
2,9,52,4505,8,NA
2,9,53,4505,5,NA
2,9,45,4505,16,NA
2,9,46,4505,39,NA
2,8,36,4505,2,NA
2,8,38,4505,5,NA
1,16,106,4505,5,NA
1,16,107,4505,16,NA
1,15,101,4505,3,NA
1,15,102,4505,7,NA
1,15,103,4505,12,NA
1,15,104,4505,4,NA
1,11,69,4505,3,NA
1,14,94,4505,0,Missing
1,14,96,4505,3,NA
1,14,97,4505,0,Missing
2,9,57,4505,0,Missing
2,9,59,4505,1,NA
2,9,62,4505,3,NA
2,9,63,4505,2,NA
1,10,65,4505,24,NA
2,9,44,4505,17,NA
0,0,146,4505,2720,NA
0,0,148,4505,0,Missing
6,22,124,4506,17,NA
6,22,125,4506,13,NA
6,22,126,4506,1,NA
6,22,128,4506,6,NA
6,22,136,4506,0,Missing
6,22,141,4506,2,NA
1,19,112,4506,0,Missing
1,19,113,4506,0,Missing
1,19,114,4506,0,Missing
1,19,115,4506,6,NA
1,19,116,4506,56,NA
1,18,18,4506,0,Missing
4,20,20,4506,5,NA
1,12,74,4506,5,NA
1,12,75,4506,0,Missing
1,12,76,4506,0,Missing
1,12,77,4506,0,Missing
1,12,78,4506,1,NA
1,12,79,4506,0,Missing
1,12,80,4506,3,NA
1,12,81,4506,0,Missing
1,12,82,4506,0,Missing
1,12,46,4506,1,NA
2,9,47,4506,2,NA
2,7,27,4506,0,Missing
2,7,28,4506,0,Missing
2,7,29,4506,0,Missing
2,7,30,4506,0,Missing
2,7,31,4506,0,Missing
2,7,32,4506,4,NA
2,9,52,4506,2,NA
2,9,53,4506,2,NA
2,9,45,4506,18,NA
2,9,46,4506,153,NA
2,8,36,4506,4,NA
2,8,37,4506,3,NA
2,8,38,4506,5,NA
1,10,64,4506,4,NA
1,16,106,4506,2,NA
1,16,107,4506,4,NA
1,15,100,4506,0,Missing
1,15,101,4506,0,Missing
1,15,102,4506,0,Missing
1,15,103,4506,0,Missing
1,15,104,4506,0,Missing
1,15,105,4506,0,Missing
1,11,69,4506,0,Missing
1,14,95,4506,0,Missing
1,14,96,4506,0,Missing
1,14,97,4506,0,Missing
2,9,57,4506,0,Missing
2,9,58,4506,1,NA
2,9,59,4506,3,NA
2,9,60,4506,1,NA
2,9,62,4506,8,NA
2,9,63,4506,6,NA
1,10,65,4506,23,NA
2,9,44,4506,3,NA
0,0,146,4506,11600,NA
0,0,147,4506,34,NA
0,0,148,4506,7695,NA
6,22,124,4507,11,NA
6,22,125,4507,14,NA
6,22,128,4507,7,NA
6,22,136,4507,0,Missing
6,22,141,4507,2,NA
1,19,112,4507,0,Missing
1,19,113,4507,0,Missing
1,19,114,4507,0,Missing
1,19,115,4507,5,NA
1,19,116,4507,10,NA
1,18,18,4507,9,NA
1,12,74,4507,0,Missing
1,12,75,4507,0,Missing
1,12,76,4507,0,Missing
1,12,77,4507,0,Missing
1,12,78,4507,2,NA
1,12,79,4507,0,Missing
1,12,80,4507,1,NA
1,12,81,4507,1,NA
1,12,82,4507,0,Missing
1,12,46,4507,1,NA
2,7,27,4507,0,Missing
2,7,28,4507,0,Missing
2,7,29,4507,0,Missing
2,7,30,4507,0,Missing
2,7,31,4507,0,Missing
2,7,32,4507,3,NA
2,9,53,4507,1,NA
2,9,45,4507,47,NA
2,9,46,4507,104,NA
2,8,37,4507,2,NA
2,8,38,4507,2,NA
1,16,106,4507,2,NA
1,16,107,4507,23,NA
1,15,101,4507,6,NA
1,15,102,4507,0,Missing
1,15,103,4507,0,Missing
1,15,104,4507,0,Missing
1,15,105,4507,0,Missing
1,11,69,4507,1,NA
1,11,70,4507,4,NA
2,9,57,4507,0,Missing
1,13,85,4507,0,Missing
1,13,86,4507,0,Missing
1,13,87,4507,0,Missing
1,13,88,4507,0,Missing
1,13,89,4507,0,Missing
1,13,90,4507,0,Missing
1,13,91,4507,0,Missing
1,13,92,4507,1,NA
2,9,62,4507,4,NA
2,9,63,4507,1,NA
1,10,65,4507,13,NA
2,9,44,4507,13,NA
0,0,146,4507,10920,NA
0,0,147,4507,17,NA
0,0,148,4507,5576,NA
6,22,124,4508,6,NA
6,22,125,4508,3,NA
6,22,128,4508,6,NA
6,22,136,4508,0,Missing
6,22,141,4508,3,NA
1,19,112,4508,0,Missing
1,19,113,4508,0,Missing
1,19,114,4508,0,Missing
1,19,115,4508,3,NA
1,19,116,4508,4,NA
1,18,18,4508,0,Missing
4,20,20,4508,1,NA
1,12,75,4508,0,Missing
1,12,76,4508,0,Missing
1,12,77,4508,0,Missing
1,12,78,4508,0,Missing
1,12,79,4508,0,Missing
1,12,80,4508,0,Missing
1,12,81,4508,0,Missing
1,12,82,4508,0,Missing
1,12,46,4508,0,Missing
1,12,84,4508,0,Missing
2,7,31,4508,0,Missing
2,7,32,4508,9,NA
2,9,53,4508,1,NA
2,9,45,4508,16,NA
2,9,46,4508,54,NA
2,8,36,4508,2,NA
2,8,38,4508,1,NA
1,10,64,4508,1,NA
1,16,106,4508,2,NA
1,16,107,4508,18,NA
1,15,101,4508,5,NA
1,15,102,4508,0,Missing
1,15,103,4508,0,Missing
1,15,104,4508,0,Missing
1,11,69,4508,2,NA
1,11,70,4508,1,NA
1,14,93,4508,0,Missing
1,14,94,4508,0,Missing
1,14,95,4508,0,Missing
1,14,96,4508,0,Missing
1,14,97,4508,0,Missing
1,14,99,4508,0,Missing
2,9,54,4508,1,NA
2,9,63,4508,1,NA
1,10,65,4508,12,NA
0,0,146,4508,3390,NA
0,0,147,4508,15,NA
0,0,148,4508,400,NA
6,22,124,4509,0,Missing
6,22,125,4509,0,Missing
6,22,126,4509,0,Missing
6,22,127,4509,0,Missing
6,22,128,4509,0,Missing
6,22,129,4509,0,Missing
6,22,130,4509,0,Missing
6,23,142,4509,0,Missing
6,23,143,4509,0,Missing
6,22,131,4509,0,Missing
6,22,132,4509,0,Missing
1,16,133,4509,0,Missing
6,22,134,4509,0,Missing
6,22,135,4509,0,Missing
6,22,136,4509,0,Missing
6,22,137,4509,0,Missing
6,22,138,4509,0,Missing
6,22,139,4509,0,Missing
6,22,140,4509,0,Missing
6,22,141,4509,0,Missing
1,19,112,4509,0,Missing
1,19,113,4509,0,Missing
1,19,114,4509,0,Missing
1,19,115,4509,0,Missing
1,19,116,4509,0,Missing
